smiles,pred(Caco-2_LogPapp),pred(CYP3A4_pIC50),pred(CYP2C9_pIC50),pred(CYP2D6_pIC50),pred(CYP3A4_pIC50)_log,pred(CYP2C9_pIC50)_log,pred(CYP2D6_pIC50)_log,CYP3A4_class,CYP2C9_class,CYP2D6_class
Cc1nccn1-c1cccnc1,1.83787560815964,4.50845274932324,4.47280040022682,4.69194463668328,31.01324790295259,33.66662641115599,20.32616109777462,0,0,0
NCc1ccc(F)c(C2CCN(C(=O)c3cccc(-c4nc(-c5cccs5)no4)c3)CC2)c1,0.562515499548005,4.79518645819006,6.12922468484639,5.03805993439651,16.025572077106183,0.74263483192407,9.160940567098995,0,1,0
CCOC(=O)c1cc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)cc(-c2nc(-c3cccs3)no2)c1,-0.0666826551612903,4.80449964749866,6.05767725786799,4.98824197168842,15.685571708216822,0.8756342534080691,10.274436876845906,0,1,0
NCc1ccc(F)c(C2CCN(C(=O)c3cc(C(=O)O)cc(-c4nc(-c5cccs5)no4)c3)CC2)c1,-0.160301334763577,4.57924797998186,5.14887281760973,4.57868568304039,26.348264834472065,7.09785597019078,26.38240099001662,0,0,0
NCc1cccc(C2CCN(C(=O)c3cc(C(N)=O)cc(-c4nc(-c5cccs5)no4)c3)CC2)c1,0.0794773644779043,4.73249388003049,5.64473169644337,4.84663313296985,18.514249838405057,2.266043818466666,14.23530796398841,0,1,0
NCc1ccc(F)c(C2CCN(C(=O)c3cc(C(N)=O)cc(-c4nc(-c5cccs5)no4)c3)CC2)c1,0.185247825681828,4.75284549197242,5.80144510041146,4.84455201996141,17.66666231997143,1.5796282774674717,14.303686404483845,0,1,0
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,0.154416234578258,4.97512527702077,5.17038765281462,4.64930682102331,10.589482158538006,6.754797705509747,22.42297222529897,0,0,0
CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,0.614580724306538,5.22947556302257,4.95206849161131,4.68687602468682,5.895551493510255,11.166871236643924,20.564775619117174,0,0,0
O=C(O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccccc3)CCC2)c1,0.463708904005641,4.71047405012476,5.04496372724006,4.54874843089416,19.47717426079644,9.016464409784778,28.26516786859669,0,0,0
Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,0.729752416637749,4.79864312388065,4.98915981747009,4.61069342192695,15.898526537242338,10.252745626274704,24.507927000731023,0,0,0
O=C(O)c1cccc(-n2cccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,0.826949518975536,4.72694792230221,5.05851295995244,4.62281023202204,18.75219358384761,8.73950912288562,23.83360667792617,0,0,0
O=C(O)c1cccc(-n2cncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,1.04001469741967,4.75945916349086,4.93444475415862,4.6830799416527,17.399662985723182,11.629344764550444,20.745316181736435,0,0,0
O=C(O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,0.734603968478545,4.71540171580639,5.07707793566303,4.61359895424668,19.257428062297855,8.373789980541865,24.34451045687468,0,0,0
O=C(O)c1cccc(-c2ncccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,1.07059140803995,4.69293986879724,4.98593177052639,4.64506218403136,20.279634862522595,10.329236696294878,22.64320069922384,0,0,0
O=C(O)c1cccc(-c2ccncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,1.07256063502883,4.74797391101392,4.93155317829077,4.70950663065703,17.865948961544206,11.707032438116688,19.520609304287557,0,0,0
CCCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.115525329170858,4.59319811226718,4.55387045360992,5.35264710561229,25.51537101563734,27.93376957820184,4.439692532119727,0,0,0
COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,0.0264159060034636,4.96091564023967,5.02346257582393,4.82290766506307,10.94168883042068,9.474088214312689,15.034615816498274,0,0,0
Cc1cc(C(=O)O)nn1Cc1cc(Br)ccc1OCc1ccccc1,1.10304507987367,4.65926396655394,4.70693253396375,4.67323801197051,21.914725415143753,19.636653012613095,21.220811519287786,0,0,0
O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1,1.40570622413588,5.71381308183849,6.54052409378908,6.27903910644787,1.9328000054316348,0.2880553238010766,0.5259699028124443,1,1,1
O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,1.64946669004975,5.70650660103585,6.40748822558927,6.17127011798146,1.965592104440804,0.3913017357923852,0.6741086221873457,1,1,1
O=C(OCc1ccccc1)N1CCC(CNc2nncs2)CC1,1.82358743976405,4.48791528293784,4.88563886266126,4.71109495350762,32.515071777928,13.012511829760037,19.449347974452635,0,0,0
O=C(OCc1ccccc1)N1CCC(CNc2nccs2)CC1,1.59276038745877,4.62616717117106,5.03878024408272,5.02841831701033,23.65009169097742,9.14575905940074,9.36659372128483,0,0,0
O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,1.57722856620582,4.46114187363952,4.60934221721276,4.62575785170967,34.58263861466888,24.58429636863917,23.67239224165009,0,0,0
O=C(OCc1ccccc1)N1CCC(CNc2cnccn2)CC1,1.78869993726084,5.12383431904122,5.29020949978948,5.9937893342419,7.519096887245916,5.126140438902997,1.014403328953162,0,0,1
O=C(OCc1ccccc1)N1CCC(CNc2cccnc2)CC1,1.72186760461214,5.54845125849574,5.64235012987952,6.27707822154653,2.8284515344831096,2.2785043923344723,0.5283500811380584,1,1,1
O=C(OCc1ccccc1)N1CCC(CNc2ccccn2)CC1,1.50934490097225,4.53394299665679,4.89203425317877,4.84002173444473,29.24536212794591,12.822294481300071,14.45367434932278,0,0,0
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2ccccc2)CC1,0.859350025542733,4.61127904607698,4.58343947937944,5.23744751086763,24.474901571906084,26.09519344319751,5.788319421517894,0,0,0
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2cccc(Cl)c2)CC1,0.600338906800397,4.66903527382801,4.62999975711088,5.18752197668187,21.427165604907696,23.44230126383857,6.493487716319923,0,0,0
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2cccc(F)c2)CC1,0.835485285995256,4.6221556457817,4.59130806148431,5.15892702428412,23.86955674151747,25.62665596121054,6.935423340832452,0,0,0
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,0.960088731204806,4.76738636822922,4.70835289441644,4.87288406047754,17.08494683787383,19.57253622727638,13.40034376082059,0,0,0
CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,0.530442562080599,4.67212498773589,4.67396187852707,4.8761534767387,21.275266665482437,21.185470887763447,13.299843274347838,0,0,0
CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,0.519892246090373,4.98065824490258,4.78282960873663,4.81268352341335,10.455426542100136,16.488091590576783,15.392759240380812,0,0,0
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,0.559496200461773,4.55658369717484,4.51320498924913,4.60889372735856,27.759798080912137,30.675737359048853,24.60969734197105,0,0,0
CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,0.0008782206667376,4.60968153819601,4.98250572379069,4.47361013410684,24.56509578019443,10.411043862819202,33.60391410157069,0,0,0
O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCN(S(=O)(=O)Cc4ccccc4)CC3)c2)c1Br,-0.305654819406811,4.56021319205773,4.55201848342691,4.53211623963483,27.52877003946144,28.05314242181492,29.36863490397377,0,0,0
CC(=O)Nc1cc(C(=O)O)cc(-n2c(C)ccc2-c2cc(Br)ccc2OCc2ccc(F)cc2F)c1,0.285939199572379,4.88681181209316,4.97534288138276,4.70365798780987,12.97741484779147,10.584177600434648,19.78527140959329,0,0,0
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,1.13589603283256,4.60667630633942,4.76608504401137,4.60337469305216,24.735670873216723,17.136217114091522,24.92443411990233,0,0,0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1.12488883122764,4.5652894719561,4.78328811716573,4.59037356773875,27.208871402682025,16.470693396545407,25.68185752195108,0,0,0
NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,0.614078551660894,5.73942994097706,5.14700658894965,4.97186969080284,1.822090983384336,7.128422150752371,10.669161992960843,1,0,0
CCc1ccccc1N(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(C)cc1,0.683607508900078,5.78955233974813,5.53082985247578,4.86007668703686,1.6234826818780186,2.9455754228126496,13.80140540038428,1,1,0
NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1cc(F)c(F)cc1F,1.0689264239656,4.88346554124572,4.77608414103378,5.37512224783344,13.07779299524275,16.74618400861072,4.2157781845506666,0,0,0
CS(=O)(=O)c1cccc(-c2ncnc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)n2)c1,1.02363726077734,4.6502451627274,4.67677527844276,4.69980188568885,22.37457719121779,21.048673016369214,19.961727115085633,0,0,0
NC1CN(c2cc(-c3cccc(S(=O)(=O)N4CCOCC4)c3)ncn2)CC1c1cc(F)c(F)cc1F,1.06890765218099,4.99518992582312,5.14026211869981,5.07344115002353,10.111371666773298,7.239988582286298,8.444206591332449,0,0,0
NC1CN(c2cc(-c3cccc(C(=O)O)c3)ncn2)CC1c1cc(F)c(F)cc1F,0.123733950773505,4.63254525705724,4.63903754618037,4.63746678224,23.30530242207499,22.959501471219955,23.04269215307749,0,0,0
O=C(O)COc1ccc(Cl)cc1C1CCCCCC1,0.828847279615986,4.64233995534294,4.70119867407065,4.50660809250628,22.78557773159732,19.8976288595712,31.145256183842303,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,1.31626434304786,4.65628955977637,4.66594332598251,4.69521340176817,22.065330673816728,21.580260061540624,20.17374831063266,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,0.806441549468961,4.9120246596943,4.81123871446708,5.07018760124765,12.245466662522492,15.444053077946254,8.507704533437849,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(Cc4ccccc4)C(=O)CO5)CC3)cccc2n1,0.804859747010253,4.98484238682614,4.87767286823889,4.97132018073001,10.355179063169723,13.25339469555563,10.682670160535231,0,0,0
CCCCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,0.955853766710711,5.08989468327969,4.79703614659809,4.87251593975959,8.130276520433943,15.957463267566158,13.411707099790869,0,0,0
CCCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,1.13287816873581,4.82167025980162,4.71061180774007,4.79548517321744,15.077513992971827,19.47099710752032,16.014553209812433,0,0,0
CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,1.27113000484007,4.75521707257981,4.72579018317047,4.78321529886117,17.570451739155384,18.80224973775682,16.47345527488577,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4cc(F)c5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,1.28714501649564,4.66030138311697,4.6491999063502,4.68129294973066,21.862439309672435,22.428492995097063,20.830852812310123,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4F)N(C)C(=O)CO5)CC3)cccc2n1,1.19818119233463,4.66656933187864,4.66267937957422,4.69149984512313,21.549175995637363,21.743057803690743,20.346989214589524,0,0,0
CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)c(F)c21,1.13834565819266,4.79881321058811,4.73043986154562,4.77600567745355,15.892301271454263,18.602021348490332,16.749209799429817,0,0,0
Clc1ccc(Cn2cc(-c3ccncc3)cn2)c(Cl)c1,1.13120752013667,5.61969245962933,5.67823945695323,6.15387418304403,2.4005322250609167,2.097782910106527,0.7016585424380947,1,1,1
Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,1.13219022668171,4.73538470964572,4.73753855434876,4.67875892528644,18.391421184934774,18.300436375819324,20.95275209981655,0,0,0
CC(C)N1CCC(COc2ncc(C(=O)c3ccc(Cl)cc3)n2C)CC1,1.01734410246092,4.63961548735495,4.57847431811407,5.1004714045795,22.928968234818353,26.395244053076944,7.934664995805512,0,0,0
NC(=O)C1(c2ccccc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl,0.583743540842522,4.94812424125067,4.74711641266089,4.78800309782479,11.268750380979744,17.90125946355495,16.29284410904128,0,0,0
NCCC(=O)Nc1cccc2c1cnn2S(=O)(=O)c1cccc2ccccc12,0.0905169600840436,5.25308748297058,5.51013968405144,4.87220525556444,5.583577095149005,3.089301646977672,13.42130495648259,0,0,0
O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCNCC1,-0.114632584043944,5.18247083683711,4.75684896324565,4.77336125913444,6.569452293035948,17.504553473521554,16.851506834940384,0,0,0
O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCCNC1,0.0876199297958474,5.3858939352353,4.80336429380354,4.83024083087182,4.112501456454239,15.726631337079194,14.782884002817534,0,0,0
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,1.12544937779709,4.61862517738476,5.35938686115624,4.6415899385069,24.064388074202267,4.371325424306532,22.8249619116371,0,0,0
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,0.627489171562288,4.64951017954853,4.69814397580586,4.64882402471105,22.41247511946071,20.038076218622457,22.447913246547564,0,0,0
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(F)c1,0.514380417796963,4.74119995276299,4.7779998592978,4.75830542666296,18.146799767746405,16.672477527038804,17.445947986685542,0,0,0
CC1CCN(C(=O)c2ccc3cc(OCCCN4CCCCC4)ccc3c2)CC1,1.21086096558051,4.58543385605103,4.52365864802181,4.79591033084649,25.97563325550852,29.946174571318625,15.998883248274344,0,0,0
CC(C)N1CCC(Oc2ccc3cc(C(=O)N4CCOCC4)ccc3c2)CC1,1.10185096746973,4.60279691312946,4.61790584655833,4.70853391574042,24.9576153409766,24.10427943931624,19.56437976139737,0,0,0
CN(C)Cc1nc2c(sc3ccc(-c4ccc(O)cc4)cc32)c(=O)[nH]1,0.554477852906453,4.602083750281,4.63939886547919,4.62336584920628,24.99863236213277,22.940407834550964,23.80313451042435,0,0,0
Cc1c(-c2cn(C(C)C)cn2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,0.671524045571121,4.82142515605258,4.84685248267063,4.69249870523784,15.086025724965925,14.228119933147768,20.30024571963017,0,0,0
O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,1.05064632453547,5.31182017694418,5.37714430524249,4.97294768015258,4.877303969178656,4.196195317020871,10.64271224214625,0,0,0
O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC(CNS(=O)(=O)C(F)(F)F)CC1,1.26951212322055,5.28141698124895,5.52570879353728,4.98985794350653,5.230979508467839,2.9805142768121233,10.236277632650388,0,1,0
O=S(=O)(c1ccccn1)c1ccc(Cl)cc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,1.3172336043927,5.2062989036278,5.07615902939257,4.86653870661812,6.218721337069298,8.391526504189482,13.597569691607008,0,0,0
O=S(=O)(c1ccccn1)c1ccc(OC(F)(F)F)cc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,1.28360223440305,4.99251629553574,4.89424513691323,4.8130630798672,10.17381191432147,12.757185280098554,15.379312445464048,0,0,0
CC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,1.1165292800111,5.36247740830869,5.3188161072171,4.90141230679798,4.340328411384487,4.799366245981045,12.548380905155431,0,0,0
CCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,0.954908702300838,5.48598145130624,5.38859952433356,4.88528496881537,3.2660178101880426,4.086960832573883,13.02311966572642,0,0,0
CCCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,0.60002431873565,5.59697603903352,5.33888293131162,4.8664730656213,2.5294375471402133,4.582654003705225,13.59962503774162,1,0,0
CC(C)C1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,1.00741455658418,5.48174964063261,5.28656920185276,4.87710134509203,3.2979977830216667,5.1692888232703185,13.270847388080696,0,0,0
O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC(CO)(CNS(=O)(=O)C(F)(F)F)CC1,1.08084559797133,5.09762253242906,5.33159369126656,4.86384372514743,7.986885668089904,4.660218812712087,13.682210724239278,0,0,0
CC(O)C1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,1.14284057931647,5.1446402505301,5.36945778073732,4.90079073996499,7.167368760700855,4.271124384941068,12.566353137921835,0,0,0
O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC(F)(CNS(=O)(=O)C(F)(F)F)CC1,1.32875769388585,5.22463843405572,5.41220646140112,4.93285021307946,5.961582604068751,3.870735883482518,11.672121157558967,0,0,0
N#CC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,1.30330337120427,5.10812538103938,5.44913898408639,4.9697636205262,7.796050056664132,3.555175266883373,10.72102674638134,0,0,0
C=CCOC(=O)NCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,0.81272079188247,5.54050532559071,5.4620377987895,4.97617512586431,2.880677724885518,3.4511370108213457,10.563914417014034,1,0,0
NCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,0.216702507473251,5.61188011923264,5.75328236356719,5.29297254035851,2.444105119776458,1.764889975877455,5.093630761297145,1,1,0
O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC(CNS(=O)(=O)C(F)(F)F)(c2ccccc2)CC1,0.532346463983201,5.45093684014707,5.50892083690161,5.00458599770357,3.540488269917621,3.097983947555286,9.894959074273318,0,0,0
O=S(=O)(c1ccccn1)c1ccccc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,1.16699418347873,5.06190994700329,4.96849671640821,4.77724429518484,8.671416630065226,10.752347299424471,16.70150872707769,0,0,0
COc1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)N2CCC3(CC2)CC3NS(=O)(=O)C(F)(F)F)cc1,1.01352624895191,5.34680363315131,5.30667623739048,4.89758094987088,4.499832694583457,4.935415976430799,12.659572787202569,0,0,0
O=S(=O)(c1ccccc1F)c1ccc(C(F)(F)F)cc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,0.88892875742748,5.25427924287453,5.03902811810447,4.81040573982581,5.568276045237821,9.140540597383971,15.473703119629558,0,0,0
O=S(=O)(c1ccccn1)c1ccc(C(F)(F)F)cc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,1.27291012199027,5.124365804741,4.85903939928096,4.74612568858519,7.509900712021523,13.834408672506088,17.942142905276675,0,0,0
O=S(=O)(c1ccccc1F)c1ccc(OC(F)(F)F)cc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,0.872893302892143,5.08478747645631,5.03077733177824,4.86073771901817,8.226451157675363,9.315853885436104,13.780414503310029,0,0,0
Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,0.580400559222545,4.77121148511455,4.80675242540152,5.00178406404186,16.9351292238199,15.604417972428042,9.959004668549351,0,0,0
Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,1.16223305583935,4.56044654673409,4.8889022938399,4.50684146905807,27.513982281522978,12.915098006060148,31.128524173210646,0,0,0
CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,0.294899753651988,4.74200142137034,4.81535615169483,4.78564627263673,18.113341644280712,15.29832378123506,16.381502308557568,0,0,0
O=S(=O)(Nc1cc(Cl)cnc1Oc1cncc(Cl)c1)c1ccc(Cl)c(Cl)c1,0.808754039419296,5.88154648854744,5.42726125278257,4.97699473570763,1.3135708777680477,3.7388560719392903,10.543996771995944,1,0,0
O=C(NCCO)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,1.30167368580934,4.89659607794721,5.14177143866374,4.76049900885051,12.688314128030886,7.214870848967366,17.358052243320984,0,0,0
O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,1.069376053668,4.78157207373216,5.08790343026253,4.75357912139234,16.535903389239813,8.167639668347025,17.63684420584142,0,0,0
O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,1.13145737073918,4.89064050692229,5.29327773473607,4.78302368111498,12.8635101365725,5.090052540886474,16.48072523335542,0,0,0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,0.945354461365513,4.6896822630434,4.68055831417936,5.21828423826272,20.43232260159219,20.86611928708477,6.049448191912743,0,0,0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)c3)C2)n1C,0.924609141028131,4.90245708301857,4.74931087624366,5.33416586059034,12.518229720678544,17.81103363386971,4.632699593865876,0,0,0
Cc1nc2cc(-c3ccccc3)nn2c(-c2ccc(Cl)cc2Cl)c1CN,0.399037312992531,5.02676006295753,5.19000081803466,5.34269648451517,9.402426280722082,6.4565301288510195,4.5425897381545,0,0,0
Cc1nc2nc(-c3ccccc3)cn2c(-c2ccc(Cl)cc2Cl)c1CN,0.749573698291642,4.92359192899788,5.18327609249034,5.21537712963707,11.92361846734333,6.557282699622509,6.090078215578553,0,0,0
Cc1cc(C(N)=O)nn1-c1cccc(-c2ccc(C(F)(F)F)cc2C(F)(F)F)c1,0.89166194747099,4.58536336851205,4.69461443431863,4.48674365193296,25.97984953531749,20.201590605376463,32.60290872017961,0,0,0
