SMILES,pac50_cyp1a2,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4
C(C[Se][Se]CCN)N,5.5003129173815966,6.50003813440381,,
CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2.Cl,,,,6.899974269892137
COC1=C(C2=C(C[C@@H]3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)O,4.801342913045577,,7.500312917381596,4.899998417198648
CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)I,5.950214922653954,4.40000018605658,6.299988937677887,4.800000874803203
COC1=CC=C(C=C1)[C@]23[C@H]([C@@H]([C@H]([C@]2(C4=C(O3)C=C(C=C4OC)OC)O)O)C(=O)OC)C5=CC=CC=C5,,,,5.0
CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N.CS(=O)(=O)O,,,,5.199998172182031
C1=CC=C(C=C1)C(C2=CC=CC=C2)NCCNC(C3=CC=CC=C3)C4=CC=CC=C4.Cl.Cl,,,,5.299997602857746
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,,,,4.700000503883016
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],,,,5.0
C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],,,,4.499999678657065
C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,,,,4.40000018605658
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3,7.801342913045577,5.0999990348465305,4.899998417198648,4.899998417198648
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,,,,7.300162274132754
C1=C(C=C(C(=C1Cl)Cl)Cl)O,,,,4.899998417198648
C1=C(C=C(C(=C1Cl)N)Cl)N,,,,4.700000503883016
CC[C@@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,,,,4.499999678657065
C1[C@@H]2[C@@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@@H](O1)C5=CC6=C(C=C5)OCO6,,,,6.100015437450609
CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],,,,4.800000874803203
C(CC(=O)O)CN,4.500312917381596,,,
CCN(CC)C(=O)C1=CC=C(C=C1)[C@H](C2=CC(=CC=C2)O)N3C[C@H](N(C[C@@H]3C)CC=C)C,4.400116927926312,5.399996913372259,,4.899998417198648
CC(=C)C1=CC2=CC(=C(C=C2O1)O)C(=O)C,,,,4.499999678657065
C[C@]12CC[C@H]3[C@@H](CC3(C)C)C(=C)CC[C@@H]1O2,,,,4.40000018605658
CN1CCC2=C(C(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)OC)OC)OC)C=O,,,,5.0999990348465305
C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N.Cl.Cl,,,,4.800000874803203
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,,,,4.800000874803203
CN1C=C(C2=CC=CC=C21)C(=O)OCC3CCN(CC3)CCNS(=O)(=O)C,4.850486183964007,5.0,,
CC(C)OC1=CC2=C(C=C1)C(=O)C3=C(O2)C=CC(=C3)C(=O)O,,4.499999678657065,,
COC(=O)[C@@H]1C[C@@H]1[C@H](C2=CC=CC=C2)NP(=O)(C3=CC=CC=C3)C4=CC=CC=C4,,4.40000018605658,4.59999938302362,
C[C@@H]1[C@@H]([C@@H]([C@H]2CC[C@H]3[C@H]4C2=C1CN([C@]4(CO[C@@H]3OC)C)C(=O)OC(C)(C)C)CO)CO,,4.700000503883016,,5.0
CCC1=C(N2C(=O)OC(=NCC3=CC=CC=C3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)NC5=O)C)OC(=O)N(CC)CC,,,,5.299997602857746
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC5=CC=CC=C5)OC(=O)N4C1=O)C)C(=O)N(C3=O)C,,,,4.899998417198648
CCC1=C(N2C(=O)OC(=NCC3=CC=CC=C3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)CC)C)OC(=O)N(CC)CC,,,,5.499996931948306
CCC1=C(N2C(=O)OC(=NCC3=CC=CC=C3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)C6=CC=CC=C6)C)OC(=O)N(CC)CC,,,,5.599997654072044
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC5=CC=CC=C5)OC(=O)N4C1=O)C)C(=O)N(C3=O)C6=CC=CC=C6,,,,5.399996913372259
CCC1=C(N2C(=O)OC(=NCC3=CC=CC=C3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)CC(=O)OC)C)OC(=O)N(CC)CC,,,,5.299997602857746
CCC1=C(N2C(=O)OC(=NCC(=O)OC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)NC4=O)C)OC(=O)N(CC)CC,,,,4.899998417198648
CCC1=C(N2C(=O)OC(=NCC(=O)OC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)C)C)OC(=O)N(CC)CC,,,,4.899998417198648
CCC1=C(N2C(=O)OC(=NCC(=O)OC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)CC)C)OC(=O)N(CC)CC,,,,5.199998172182031
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC(=O)OC)OC(=O)N4C1=O)C)C(=O)N(C3=O)CC,,,,4.800000874803203
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC(=O)OC)OC(=O)N4C1=O)C)C(=O)N(C3=O)C5=CC=CC=C5,,,,4.800000874803203
CCC1=C(N2C(=O)OC(=NCC(=O)OC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)CC(=O)OC)C)OC(=O)N(CC)CC,,,,5.0
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC(=O)OC)OC(=O)N4C1=O)C)C(=O)N(C3=O)CC(=O)OC,,,,4.59999938302362
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)NC6=O)C)OC(=O)N(CC)CC,,,,5.599997654072044
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCC5=CNC6=CC=CC=C65)OC(=O)N4C1=O)C)C(=O)NC3=O,,,,4.899998417198648
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)N(C6=O)C)C)OC(=O)N(CC)CC,,,,5.900008766455316
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)N(C6=O)CC)C)OC(=O)N(CC)CC,,,,5.900008766455316
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCC5=CNC6=CC=CC=C65)OC(=O)N4C1=O)C)C(=O)N(C3=O)CC,,,,5.399996913372259
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)N(C6=O)CC(=O)OC)C)OC(=O)N(CC)CC,,,,5.699991797446187
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCC5=CNC6=CC=CC=C65)OC(=O)N4C1=O)C)C(=O)N(C3=O)CC(=O)OC,,,,5.199998172182031
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=O)N(C(=O)N4C1=O)CC5=CC=CC=C5)C)C(=O)N(C3=O)CC(=O)OC,,,,4.800000874803203
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=O)N(C(=O)N4C1=O)CC(=O)OC)C)C(=O)N(C3=O)C5=CC=CC=C5,,,,4.800000874803203
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=O)N(C(=O)N4C1=O)CC(=O)OC)C)C(=O)N(C3=O)C,,,,4.59999938302362
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC5=CC=CC=C5)OC(=O)N4C1=O)CC6=CC=CC=C6)C(=O)N(C3=O)C7=CC=CC=C7,,,,5.299997602857746
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)N(C6=O)C7=CC=CC=C7)CC8=CC=CC=C8)OC(=O)N(CC)CC,,,,5.199998172182031
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCC5=CNC6=CC=CC=C65)OC(=O)N4C1=O)CC7=CC=CC=C7)C(=O)N(C3=O)C8=CC=CC=C8,,,,5.900008766455316
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)N(C6=O)CC(=O)OC)CC7=CC=CC=C7)OC(=O)N(CC)CC,,,,5.599997654072044
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCC5=CNC6=CC=CC=C65)OC(=O)N4C1=O)CC7=CC=CC=C7)C(=O)N(C3=O)CC(=O)OC,,,,5.900008766455316
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)N(C6=O)CC)CC7=CC=CC=C7)OC(=O)N(CC)CC,,,,5.699991797446187
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)N(C6=O)C)CC7=CC=CC=C7)OC(=O)N(CC)CC,,,,5.900008766455316
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCC5=CNC6=CC=CC=C65)OC(=O)N4C1=O)CC7=CC=CC=C7)C(=O)N(C3=O)C,,,,5.900008766455316
CCC1=C(N2C(=O)OC(=NCCC3=CNC4=CC=CC=C43)[C@@]2([C@H]5C1=CC[C@@H]6[C@H]5C(=O)NC6=O)CC7=CC=CC=C7)OC(=O)N(CC)CC,,,,5.699991797446187
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCOC)OC(=O)N4C1=O)CC5=CC=CC=C5)C(=O)N(C3=O)C6=CC=CC=C6,,,,5.0999990348465305
CCC1=C(N2C(=O)OC(=NCCOC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)CC(=O)OC)CC5=CC=CC=C5)OC(=O)N(CC)CC,,,,5.199998172182031
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCOC)OC(=O)N4C1=O)CC5=CC=CC=C5)C(=O)N(C3=O)CC(=O)OC,,,,4.899998417198648
CCC1=C(N2C(=O)OC(=NCCOC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)CC)CC5=CC=CC=C5)OC(=O)N(CC)CC,,,,5.299997602857746
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCOC)OC(=O)N4C1=O)CC5=CC=CC=C5)C(=O)N(C3=O)CC,,,,5.0
CCC1=C(N2C(=O)OC(=NCCOC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)C)CC5=CC=CC=C5)OC(=O)N(CC)CC,,,,5.0999990348465305
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCCOC)OC(=O)N4C1=O)CC5=CC=CC=C5)C(=O)N(C3=O)C,,,,5.0
CCC1=C(N2C(=O)OC(=NCCOC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)NC4=O)CC5=CC=CC=C5)OC(=O)N(CC)CC,,,,5.199998172182031
CCC1=C(N2C(=O)OC(=NCC(=O)OC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)C5=CC=CC=C5)CC6=CC=CC=C6)OC(=O)N(CC)CC,,,,5.499996931948306
CCC1=C(N2C(=O)OC(=NCC(=O)OC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)CC(=O)OC)CC5=CC=CC=C5)OC(=O)N(CC)CC,,,,5.299997602857746
CCC1=C(N2C(=O)OC(=NCC(=O)OC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)N(C4=O)C)CC5=CC=CC=C5)OC(=O)N(CC)CC,,,,5.0
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC(=O)OC)OC(=O)N4C1=O)CC5=CC=CC=C5)C(=O)N(C3=O)C,,,,5.0
CCC1=C(N2C(=O)OC(=NCC(=O)OC)[C@@]2([C@H]3C1=CC[C@@H]4[C@H]3C(=O)NC4=O)CC5=CC=CC=C5)OC(=O)N(CC)CC,,,,5.199998172182031
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC(=O)OC)OC(=O)N4C1=O)CC5=CC=CC=C5)C(=O)NC3=O,,,,4.800000874803203
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC5=CC=CC=C5)OC(=O)N4C1=O)CC6=CC=CC=C6)C(=O)N(C3=O)CC,,,,5.499996931948306
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC5=CC=CC=C5)OC(=O)N4C1=O)CC6=CC=CC=C6)C(=O)NC3=O,,,,5.199998172182031
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=O)N(C(=O)N4C1=O)CCOC)CC5=CC=CC=C5)C(=O)N(C3=O)CC,,,,4.800000874803203
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=O)N(C(=O)N4C1=O)CC5=CC=CC=C5)CC6=CC=CC=C6)C(=O)N(C3=O)CC,,,,5.399996913372259
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=O)N(C(=O)N4C1=O)CC(=O)OC)CC5=CC=CC=C5)C(=O)N(C3=O)C6=CC=CC=C6,,,,5.399996913372259
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)NC5=O)C)OC(=O)N(CC)CC,,,,5.0
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)C)C)OC(=O)N(CC)CC,,,,5.0
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)CC)C)OC(=O)N(CC)CC,,,,5.399996913372259
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)C6=CC=CC=C6)C)OC(=O)N(CC)CC,,,,5.499996931948306
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)CC(=O)OC)C)OC(=O)N(CC)CC,,,,5.0999990348465305
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)NC5=O)CC6=CC=CC=C6)OC(=O)N(CC)CC,,,,5.699991797446187
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)C)CC6=CC=CC=C6)OC(=O)N(CC)CC,,,,5.399996913372259
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)CC)CC6=CC=CC=C6)OC(=O)N(CC)CC,,,,5.299997602857746
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)C6=CC=CC=C6)CC7=CC=CC=C7)OC(=O)N(CC)CC,,,,5.599997654072044
CCC1=C(N2C(=O)OC(=NCC3CC3)[C@@]2([C@H]4C1=CC[C@@H]5[C@H]4C(=O)N(C5=O)CC(=O)OC)CC6=CC=CC=C6)OC(=O)N(CC)CC,,,,5.699991797446187
CCC1=C2CC[C@@H]3[C@H]([C@H]2[C@]4(C(=NCC5CC5)OC(=O)N4C1=O)C)C(=O)NC3=O,,,,4.59999938302362
