smiles,pred(Caco-2_LogPapp),pred(CYP3A4_pIC50),pred(CYP2C9_pIC50),pred(CYP2D6_pIC50),pred(CYP3A4_pIC50)_log,pred(CYP2C9_pIC50)_log,pred(CYP2D6_pIC50)_log,CYP3A4_class,CYP2C9_class,CYP2D6_class
c1cncc(-c2ccc(CNCc3ccc(-c4cccnc4)s3)s2)c1,1.2562238078222,5.72313571868436,5.12123965254334,6.23417139928587,1.891752346428665,7.564153744187268,0.5832148864204274,1,0,1
NCc1ccc(-c2cccnc2)o1,1.4032760947184,4.87607551224821,4.91288662746376,5.64271394708082,13.30223107485354,12.221186524931657,2.2765964427638443,0,0,1
C[n+]1c[nH]cc1-c1cccnc1,0.92143376049701,4.70497241632201,4.69429101002212,5.3749047063816,19.72548016088933,20.2166405748398,4.217890429297816,0,0,0
Cc1nccn1-c1cccnc1,1.83787560815964,4.50845274932324,4.47280040022682,4.69194463668328,31.01324790295259,33.66662641115599,20.32616109777462,0,0,0
CN(C)CCCOc1ccc(CN2CCCCC2)cc1,1.51975708608691,4.39577980593316,4.36523276821114,4.58015827000789,40.19945767001472,43.128785811515584,26.293096175489215,0,0,0
CCOC(=O)C1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,0.212859127394732,4.50590975019394,4.87512683369962,4.86933963567396,31.19537781205889,13.331320402447062,13.51015601659986,0,0,0
CC(C)(C(=O)O)N1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)C1,0.0870121600785754,4.5807709448764,4.54827726901888,4.61959881935727,26.256029709308116,28.295849115223685,24.010498708873964,0,0,0
O=C(NC1CCN(Cc2cccc(Oc3ccccc3Cl)c2)CC1)C1(c2ccccc2)CCNC1,0.161167663210104,4.85681094828122,4.62134397075071,4.98435581879875,13.905578199660132,23.914209483214517,10.366787137395082,0,0,0
CC(C)(C(=O)O)N1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,-0.0690708960615589,4.56523901887927,4.52837524513408,4.62288927963284,27.212032508979185,29.62270781223897,23.829269026177336,0,0,0
CCN1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,0.3058354418885,4.59305870235283,4.52689566919996,5.07660477352119,25.523562845874096,29.7238000244348,8.382918163677745,0,0,0
CCN1CCC(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4OC)c3)CC2)(c2ccccc2)CC1,0.477721506143511,4.57963484391958,4.54886105508244,4.95691038145774,26.32480458969473,28.257838904050153,11.043064748029307,0,0,0
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccccc4)CCNCC3)CC2)c1,-0.0635442589884862,4.63050346341324,4.54397186132914,4.69530151231182,23.415128019898948,28.57775697476758,20.16965583489569,0,0,0
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccc(Cl)cc4)CCCCC3)CC2)c1,0.0767845789305995,4.8190490070894,4.84728610515249,4.81043817081225,15.16879188612926,14.213920918616576,15.472547662352476,0,0,0
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)Cc3ccccc3)CC2)c1,1.02396211001008,4.50906704017899,4.63842187415298,4.81817209172503,30.969412007682624,22.992072797051087,15.199451232542303,0,0,0
O=C(Cc1ccccc1)NC1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,0.921132518815076,4.52332884049775,4.63359772678043,4.95537571356546,29.96892462962584,23.248892705946854,11.082156692592712,0,0,0
CCC(=O)NC1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,1.17201381540872,4.53376747762689,4.60531693084053,4.82273963242235,29.25718395670904,24.813216745476723,15.040433976967856,0,0,0
CCNC(=O)C1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,1.08023110163086,4.5259266185145,4.69330425768013,5.02008907773218,29.790197432766465,20.26262664674954,9.547967284782594,0,0,0
COc1ccccc1Oc1cccc(CN2CCC(NC(=O)C3(c4ccccc4)CCNCC3)(C(=O)O)CC2)c1,-0.153331965752659,4.60840219626041,4.5741173549272,4.63569464559672,24.637566172846256,26.661381241138095,23.13690984952527,0,0,0
CCN1CCC(C(=O)NC2(C(=O)O)CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,-0.203473679516293,4.58257553254837,4.57012616325498,4.68052821119534,26.147156569298815,26.907530222385567,20.8675656656402,0,0,0
O=C(O)c1cccc(-n2cncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,1.04001469741967,4.75945916349086,4.93444475415862,4.6830799416527,17.399662985723182,11.629344764550444,20.745316181736435,0,0,0
O=C(O)c1cccc(-c2ncccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,1.07059140803995,4.69293986879724,4.98593177052639,4.64506218403136,20.279634862522595,10.329236696294878,22.64320069922384,0,0,0
O=C(O)c1cccc(-c2ccncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,1.07256063502883,4.74797391101392,4.93155317829077,4.70950663065703,17.865948961544206,11.707032438116688,19.520609304287557,0,0,0
CCCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.115525329170858,4.59319811226718,4.55387045360992,5.35264710561229,25.51537101563734,27.93376957820184,4.439692532119727,0,0,0
COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,0.0264159060034636,4.96091564023967,5.02346257582393,4.82290766506307,10.94168883042068,9.474088214312689,15.034615816498274,0,0,0
Cc1cc(C(=O)O)nn1Cc1cc(Br)ccc1OCc1ccccc1,1.10304507987367,4.65926396655394,4.70693253396375,4.67323801197051,21.914725415143753,19.636653012613095,21.220811519287786,0,0,0
O=C(CCCCCCC(=O)Nc1ccccc1)NO,0.443996977753109,4.52391379235227,4.50831027823516,4.52950901643482,29.92858661423955,31.02342352383665,29.545475481606513,0,0,0
CC(C)N1CCN(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)CC1,0.464523459302899,4.52350404686276,4.51485500267647,4.51468484475406,29.95683677780898,30.559412259642695,30.57138787785457,0,0,0
CC(C)N1CCN(C(=O)N2CCC(C(C)(C)C)CC2)CC1,1.16420633811303,4.66409569837315,4.63031675386821,4.66423239742186,21.67226495936991,23.42519668982838,21.66544444489554,0,0,0
CC(C)N1CCN(C(=O)N2CCC(C(=O)OC(C)(C)C)CC2)CC1,1.36741163870315,4.69311597637279,4.63844142113666,4.6346622406099,20.27141308336182,22.991037979486983,23.19197634542865,0,0,0
CC(C)N1CCN(C(=O)N2CCC(C(=O)N3CC4CCC(CC4)C3)CC2)CC1,1.05174460468581,4.58053634321892,4.58618073988011,4.62203836656817,26.270216792847503,25.93099969828459,23.87600347518675,0,0,0
O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1,1.40570622413588,5.71381308183849,6.54052409378908,6.27903910644787,1.9328000054316348,0.2880553238010766,0.5259699028124443,1,1,1
O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,1.64946669004975,5.70650660103585,6.40748822558927,6.17127011798146,1.965592104440804,0.3913017357923852,0.6741086221873457,1,1,1
O=C(OCc1ccccc1)N1CCC(CNc2nncs2)CC1,1.82358743976405,4.48791528293784,4.88563886266126,4.71109495350762,32.515071777928,13.012511829760037,19.449347974452635,0,0,0
O=C(OCc1ccccc1)N1CCC(CNc2nccs2)CC1,1.59276038745877,4.62616717117106,5.03878024408272,5.02841831701033,23.65009169097742,9.14575905940074,9.36659372128483,0,0,0
O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,1.57722856620582,4.46114187363952,4.60934221721276,4.62575785170967,34.58263861466888,24.58429636863917,23.67239224165009,0,0,0
O=C(OCc1ccccc1)N1CCC(CNc2cnccn2)CC1,1.78869993726084,5.12383431904122,5.29020949978948,5.9937893342419,7.519096887245916,5.126140438902997,1.014403328953162,0,0,1
O=C(OCc1ccccc1)N1CCC(CNc2cccnc2)CC1,1.72186760461214,5.54845125849574,5.64235012987952,6.27707822154653,2.8284515344831096,2.2785043923344723,0.5283500811380584,1,1,1
O=C(OCc1ccccc1)N1CCC(CNc2ccccn2)CC1,1.50934490097225,4.53394299665679,4.89203425317877,4.84002173444473,29.24536212794591,12.822294481300071,14.45367434932278,0,0,0
CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1,1.23289067266276,4.78050574026549,5.20541779177393,4.62543991394624,16.576554267267838,6.231350904019184,23.689728642111113,0,0,0
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2ccccc2)CC1,0.859350025542733,4.61127904607698,4.58343947937944,5.23744751086763,24.474901571906084,26.09519344319751,5.788319421517894,0,0,0
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2cccc(Cl)c2)CC1,0.600338906800397,4.66903527382801,4.62999975711088,5.18752197668187,21.427165604907696,23.44230126383857,6.493487716319923,0,0,0
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2cccc(F)c2)CC1,0.835485285995256,4.6221556457817,4.59130806148431,5.15892702428412,23.86955674151747,25.62665596121054,6.935423340832452,0,0,0
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,0.960088731204806,4.76738636822922,4.70835289441644,4.87288406047754,17.08494683787383,19.57253622727638,13.40034376082059,0,0,0
CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,0.530442562080599,4.67212498773589,4.67396187852707,4.8761534767387,21.275266665482437,21.185470887763447,13.299843274347838,0,0,0
CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,0.519892246090373,4.98065824490258,4.78282960873663,4.81268352341335,10.455426542100136,16.488091590576783,15.392759240380812,0,0,0
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,0.559496200461773,4.55658369717484,4.51320498924913,4.60889372735856,27.759798080912137,30.675737359048853,24.60969734197105,0,0,0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-n5ccnc5)cc4)CC3)C2=O)c1,0.833776036757366,6.17752384683435,6.0331093850565,6.2453604984939,0.6644711862149698,0.9265964136297092,0.5683809342043432,1,1,1
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-n5cccc5)cc4)CC3)C2=O)c1,0.0951148524524007,4.68094823347237,4.85537133251932,4.73449518208301,20.847393626214917,13.95174941858244,18.429129335137233,0,0,0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5ccncc5)cc4)CC3)C2=O)c1,0.520409092490385,5.78030928898934,5.75709046354814,6.04801045603841,1.6584054297812645,1.7494822334882805,0.8953432090802584,1,1,1
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cccnc5)cc4)CC3)C2=O)c1,0.470391880093844,5.36748755291726,4.88763377270894,5.18446157875013,4.29054485964678,12.952876576143945,6.539407804076648,0,0,0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cccc(C#N)c5)cc4)CC3)C2=O)c1,-0.228598679277934,4.66121376499343,4.81965896073205,4.72493960935444,21.81655810161732,15.147502723982354,18.839110377730353,0,0,0
N#Cc1cccc(-c2ccc(CN3CCC4(CC3)C(=O)NC(=O)N4c3ccccc3)cc2)c1,0.66237934012358,4.63927929903789,4.67561694231042,4.67249069492016,22.946724471424385,21.10488828763549,21.257358901897003,0,0,0
COc1cncc(-c2ccc(CN3CCC4(CC3)C(=O)N(c3cccc(OC)c3)C(=O)N4Cc3ccccc3F)cc2)c1,0.205485707387108,5.27361222711387,4.94595318403558,5.164852194718,5.325835802957747,11.32522440017196,6.841444454437955,0,0,0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cncc(C#N)c5)cc4)CC3)C2=O)c1,0.344734810641085,4.7847296782213,4.7275308103713,4.71906052893234,16.416112579628972,18.727042221096976,19.095870951034215,0,0,0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cnccc5OC)cc4)CC3)C2=O)c1,0.619792673240251,5.21459596816217,4.89770447893362,5.14645273849292,6.101042240526449,12.655972458754702,7.137518739744717,0,0,0
CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,0.0008782206667376,4.60968153819601,4.98250572379069,4.47361013410684,24.56509578019443,10.411043862819202,33.60391410157069,0,0,0
O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCN(S(=O)(=O)Cc4ccccc4)CC3)c2)c1Br,-0.305654819406811,4.56021319205773,4.55201848342691,4.53211623963483,27.52877003946144,28.05314242181492,29.36863490397377,0,0,0
CC(=O)Nc1cc(C(=O)O)cc(-n2c(C)ccc2-c2cc(Br)ccc2OCc2ccc(F)cc2F)c1,0.285939199572379,4.88681181209316,4.97534288138276,4.70365798780987,12.97741484779147,10.584177600434648,19.78527140959329,0,0,0
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,1.13589603283256,4.60667630633942,4.76608504401137,4.60337469305216,24.735670873216723,17.136217114091522,24.92443411990233,0,0,0
NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,0.614078551660894,5.73942994097706,5.14700658894965,4.97186969080284,1.822090983384336,7.128422150752371,10.669161992960843,1,0,0
CCc1ccccc1N(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(C)cc1,0.683607508900078,5.78955233974813,5.53082985247578,4.86007668703686,1.6234826818780186,2.9455754228126496,13.80140540038428,1,1,0
NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1cc(F)c(F)cc1F,1.0689264239656,4.88346554124572,4.77608414103378,5.37512224783344,13.07779299524275,16.74618400861072,4.2157781845506666,0,0,0
CS(=O)(=O)c1cccc(-c2ncnc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)n2)c1,1.02363726077734,4.6502451627274,4.67677527844276,4.69980188568885,22.37457719121779,21.048673016369214,19.961727115085633,0,0,0
NC1CN(c2cc(-c3cccc(S(=O)(=O)N4CCOCC4)c3)ncn2)CC1c1cc(F)c(F)cc1F,1.06890765218099,4.99518992582312,5.14026211869981,5.07344115002353,10.111371666773298,7.239988582286298,8.444206591332449,0,0,0
NC1CN(c2cc(-c3cccc(C(=O)O)c3)ncn2)CC1c1cc(F)c(F)cc1F,0.123733950773505,4.63254525705724,4.63903754618037,4.63746678224,23.30530242207499,22.959501471219955,23.04269215307749,0,0,0
O=C(O)COc1ccc(Cl)cc1C1CCCCCC1,0.828847279615986,4.64233995534294,4.70119867407065,4.50660809250628,22.78557773159732,19.8976288595712,31.145256183842303,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,1.31626434304786,4.65628955977637,4.66594332598251,4.69521340176817,22.065330673816728,21.580260061540624,20.17374831063266,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,0.806441549468961,4.9120246596943,4.81123871446708,5.07018760124765,12.245466662522492,15.444053077946254,8.507704533437849,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(Cc4ccccc4)C(=O)CO5)CC3)cccc2n1,0.804859747010253,4.98484238682614,4.87767286823889,4.97132018073001,10.355179063169723,13.25339469555563,10.682670160535231,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4cc(F)c5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,1.28714501649564,4.66030138311697,4.6491999063502,4.68129294973066,21.862439309672435,22.428492995097063,20.830852812310123,0,0,0
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4F)N(C)C(=O)CO5)CC3)cccc2n1,1.19818119233463,4.66656933187864,4.66267937957422,4.69149984512313,21.549175995637363,21.743057803690743,20.346989214589524,0,0,0
CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)c(F)c21,1.13834565819266,4.79881321058811,4.73043986154562,4.77600567745355,15.892301271454263,18.602021348490332,16.749209799429817,0,0,0
COc1ccc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)c1,0.551272798995494,4.64120644950465,4.66855273159681,4.67953170909548,22.84512562070119,21.45098644294788,20.915501914025768,0,0,0
Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,0.67829066718868,4.64160108040589,4.64629203898016,4.61494728865267,22.824376340858635,22.57916935556389,24.269046363569743,0,0,0
Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,0.455189831845155,4.63567623721202,4.67048810502299,4.68110114932135,23.137890571550813,21.35560576535222,20.840054514478528,0,0,0
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc(OC)c1,0.673444368762156,4.84013300778138,4.81652931183294,4.77180939951121,14.449971556358916,15.257054169125862,16.911829847752806,0,0,0
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)nc(-c3ccccn3)n2)n1,0.950201946857982,4.58878221370667,4.62170097396486,4.58766150730743,25.776134325593397,23.894559356525782,25.842736100099017,0,0,0
Cc1cc(C)cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)c1,0.51279588340191,4.81501287865218,4.79431189905931,4.70578434699422,15.310420591928562,16.057876036955232,19.688637047872188,0,0,0
CCOc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1OC,0.932432588019281,4.7070297586067,4.75392560712489,4.67214161354875,19.63225748613807,17.622778915804606,21.274452213891692,0,0,0
COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)cc1,1.00843377678484,4.64662888989063,4.67022834210676,4.62462242335865,22.56166311223425,21.368382933873914,23.73436279997775,0,0,0
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(OC)c1,0.023059803797162,4.88999333981394,4.84224770815816,4.73614200100167,12.882693079825952,14.379781659790067,18.35937949687703,0,0,0
Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3nccs3)n2)n1,0.928587809913511,4.68076947652174,4.69590236345945,4.71232095302574,20.855976244040377,20.141770190781,19.394520507837576,0,0,0
Clc1ccc(Cn2cc(-c3ccncc3)cn2)c(Cl)c1,1.13120752013667,5.61969245962933,5.67823945695323,6.15387418304403,2.4005322250609167,2.097782910106527,0.7016585424380947,1,1,1
CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,1.31718490879028,4.86738465066225,4.73378354276198,4.81651482953185,13.571109333602076,18.4593522474782,15.257562950484068,0,0,0
Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,1.13219022668171,4.73538470964572,4.73753855434876,4.67875892528644,18.391421184934774,18.300436375819324,20.95275209981655,0,0,0
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCOCC1,1.27480237098371,5.27044037292271,4.75141512331277,5.02377919682325,5.364875242001258,17.724944201426815,9.467183677852796,0,0,0
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,1.01769000055288,4.76548420796301,4.64557971855698,5.39031622616899,17.159941068376238,22.616233608840957,4.0708375684792895,0,0,0
O=C(Cn1c(=O)oc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCOCC1,1.37763340244852,5.23952031274917,4.76847936803633,5.02255025833728,5.760758738049163,17.04200278582849,9.494011242557775,0,0,0
O=C(Cn1c(=O)oc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,1.13808771311295,4.77121441588802,4.64912487122612,5.39384851259088,16.93501493993644,22.432368407327168,4.0378621414546885,0,0,0
Cc1cc2ncc(=O)n(CC(=O)N3CCCC(c4ccccc4)C3CN3CCOCC3)c2cc1C,1.34408208410271,4.88283500836892,4.68568107996906,4.74533369342391,13.096793852187348,20.621436730291094,17.974892700299392,0,0,0
Cc1cc2ncc(=O)n(CC(=O)N3CCCC(c4ccccc4)C3CN3CCCC3)c2cc1C,1.10771973701316,4.68869218026519,4.64822564491201,4.78869026360325,20.4789563223068,22.47886375669912,16.267085015490792,0,0,0
O=C(Cn1c(=O)cnc2cc(Cl)c(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCOCC1,1.17315108140963,5.01044066884277,4.69356342995763,4.8366781052385,9.762461432245988,20.25053820293006,14.565382522996645,0,0,0
O=C(Cn1c(=O)cnc2cc(Cl)c(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,0.93479751706659,4.73940746890039,4.63605796137036,5.01867607529346,18.221852678603288,23.117562403159976,9.579082744017397,0,0,0
Cc1cc2c(cc1C)N(CC(=O)N1CCCC(c3ccccc3)C1CN1CCCC1)C(=O)CO2,0.99646353354768,4.72755624953512,4.61863571179462,4.91365622498067,18.72594530100637,24.063804366457767,12.199548980280582,0,0,0
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1,0.970551064260986,5.13147087717177,4.70319346022633,4.93559697950404,7.38803803883008,19.806445340558444,11.598531878818507,0,0,0
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1,0.712674127813408,4.75642353325086,4.61058088897806,5.17204811796115,17.521709138801683,24.51427823648861,6.729020974950402,0,0,0
