endpoint,fold,SMILES,observed,predicted,is_challenge
cyp2c9,2,COCC1CN(C(=O)C2(S(=O)(=O)c3ccccc3)CCCCC2)CC(C)(C)O1,3.76229973,4.4313703,True
cyp2c9,2,COCCNS(=O)(=O)c1cccc(CNC(=O)C2Cc3cc(Cl)ccc3O2)c1,4.844383292,5.1027884,True
cyp2c9,2,COCCOc1ccc(Cl)cc1S(=O)(=O)NC(=O)c1csc(C)c1,4.496250013,5.0208664,True
cyp2c9,2,COCCn1cc(NC(=O)Nc2nc3c(s2)CCCCCC3)cn1,4.391836107,4.8232603,True
cyp2c9,2,COCc1nc(C(=O)NCc2cccnc2)c(-c2ccccc2)s1,4.275581293,4.7492967,True
cyp2c9,2,CO[C@@H]1CCOC[C@H]1NC(=O)Cc1ccn(-c2ccc(F)cc2)n1,3.303955812,3.7618134,True
cyp2c9,2,COc1cc(Br)ccc1NC(=O)C(C)c1cn(C)c2ccccc12,5.620413737,5.2036223,True
cyp2c9,2,COc1cc(NC(=O)c2nc3cnccc3s2)cc(OC)c1,4.691422,5.139229,True
cyp2c9,2,COc1cc(NC2CCCN(c3ncnc4c3nnn4C)C2)cc(OC)c1,4.84530882,4.517684,True
cyp2c9,2,COc1cc(OC)cc(N2CCC(NC(=O)c3cccc(C(N)=O)c3)C2)c1,5.014080273,4.5112686,True
cyp2c9,2,COc1ccc(-c2cc3ncnc(N[C@H]4CCOC4)c3s2)cc1,5.328754942,4.6293435,True
cyp2c9,2,COc1ccc(-c2n[nH]cc2CN2CCOC3(CCC3)C2)cc1,4.353083567,4.468409,True
cyp2c9,2,COc1ccc(C2(NC(=O)C3Cc4ccccc43)CC2)cc1,4.571280785,5.1682982,True
cyp2c9,2,COc1ccc(C2CCN(C(=O)NCc3c[nH]nc3C)C2)cc1,4.49648943,4.360122,True
cyp2c9,2,COc1ccc(CC2CCN(C(=O)C(C)(C)c3c(C)noc3C)CC2)cc1,4.807603055,5.0085144,True
cyp2c9,2,COc1ccc(CC2CCN(C(=O)Cn3cccn3)CC2)cc1,3.775382437,4.8213005,True
cyp2c9,2,COc1ccc(CNC(=O)N2CC3(CC=CC3)C2C(C)C)cc1OC(F)F,4.840467225,4.5353217,True
cyp2c9,2,COc1ccc(F)cc1C(=O)Nc1c[nH]nc1-c1nccs1,5.71915394,5.048328,True
cyp2c9,2,COc1ccc(OCc2nc(CNc3ccc4c(c3)CCCC(=O)N4)cs2)cc1,4.851856495,5.4073114,True
cyp2c9,2,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)NCc1c(C)nc2ccccn12,4.724725225,4.1268616,True
cyp2c9,2,COc1ccc([C@@H]2OCC[C@H]2NC(=O)c2ccc(F)c(CSC)c2)cn1,4.63694511,4.632046,True
cyp2c9,2,COc1ccc2[nH]c(C(=O)NC[C@@H]3C[C@H](OC)CN3c3ccncn3)cc2c1,5.822423482,4.7430606,True
cyp2c9,2,COc1ccc2c(N3CCN(CCc4cnccn4)CC3)ncnc2c1F,3.993991235,4.3724365,True
cyp2c9,2,COc1ccc2c(c1)N(C(=O)c1cccnc1)CCCC2,4.015162725,4.2296414,True
cyp2c9,2,COc1cccc(C(=O)NCCNC(=O)C2COc3ccccc3C2)c1,4.924880705,4.62805,True
cyp2c9,2,COc1cccc(C2CC(C)CN2C(=O)NCCNC(=O)c2cccnc2)c1,4.24263638,4.2480125,True
cyp2c9,2,COc1cccc(CNC(=O)N2CCCC(c3ccnn3C)C2)c1OC,4.3014934,4.147192,True
cyp2c9,2,COc1cccc(S(=O)(=O)N2CCN(C)CC2c2ccccc2)c1,4.839729637,4.8147955,True
cyp2c9,2,COc1cccc2sc(NC(=O)N3CCC(C(=O)Nc4ccncc4)CC3)nc12,5.518729925,4.926424,True
cyp2c9,2,COc1ccccc1C1CCN(c2ncnc3c2CCCC3)C1,5.627217555,4.8813863,True
cyp2c9,2,COc1ncc(C)cc1NC(=O)N1CCC(N(C)c2ccccc2)CC1,4.734052542,4.3938994,True
cyp2c9,2,COc1ncccc1C(=O)NC1(c2ccccc2F)CC1,4.340869882,4.30026,True
cyp2c9,2,CS(=O)(=O)CC1CCCCN1C(=O)CCCOC1CCOCC1,2.65617213,3.148631,True
cyp2c9,2,CSc1[nH]c(=O)c(C(=O)N2CCCC3(CCOCC3)C2)cc1C#N,4.27031047,4.403656,True
cyp2c9,2,CSc1[nH]c(=O)c(C(=O)N2Cc3ccccc3OCC2C)cc1C#N,5.46195077,4.7633815,True
cyp2c9,2,C[C@@H](NC(=O)c1cc(-c2cn(C)nn2)on1)c1ccc(C(F)(F)F)nc1,3.496522623,4.70976,True
cyp2c9,2,C[C@H](NC(=O)Nc1nc2cc3c(cc2s1)OCO3)C(C)(C)O,4.843546573,4.0609784,True
cyp2c9,2,C[C@H]1C(=O)NCCCN1C(=O)c1cnc(-c2ccccc2)s1,3.918185957,4.2553735,True
cyp2c9,2,C[C@H]1CN(C)c2ccccc2CN1C(=O)Nc1ccc(F)cc1N1CCOCC1,4.441652063,4.305269,True
cyp2c9,2,Cc1c(Cl)cccc1N1CCN(Cc2nnn(C)n2)CC1,4.601438325,3.9282954,True
cyp2c9,2,Cc1cc(C)n2nc(C(=O)N(C)C3CCCc4c3cnn4C)nc2n1,3.742395995,3.996154,True
cyp2c9,2,Cc1cc(N2C[C@H](O)C[C@H]2c2n[nH]c(-c3ccccc3)n2)ncn1,3.743438665,4.235032,True
cyp2c9,2,Cc1cc(NC(=O)C2NCCOc3ccccc32)cnc1C,3.869315498,4.0207496,True
cyp2c9,2,Cc1cc(NS(=O)(=O)CCc2cccc(F)c2)cnc1C,4.73150078,4.650451,True
cyp2c9,2,Cc1cc(S(N)(=O)=O)ccc1CNC(=O)C(C)c1ccccc1C,5.58411089,5.188007,True
cyp2c9,2,Cc1cc2c(o1)CC(C)(C)CC2NC(=O)c1c[nH]c2ccccc2c1=O,5.387715215,4.7371016,True
cyp2c9,2,Cc1cc2cc(CNC(=O)CNC(=O)c3ccco3)ccc2[nH]1,4.299749357,4.940589,True
cyp2c9,2,Cc1ccc(C(=O)Nc2ccc(-c3nc(-c4ccccc4)n[nH]3)cc2)c(C)n1,4.489078483,4.655084,True
cyp2c9,2,Cc1ccc(CC(=O)N2CCN(C(=O)Cc3cncn3C)CC2)cc1,5.760211485,4.2650514,True
cyp2c9,2,Cc1ccc(CNC(=O)COc2ccc(S(=O)(=O)NC(=O)Cc3ccc(C)cc3)cc2)cc1,5.67219835,5.4276714,True
cyp2c9,2,Cc1ccc(F)c2[nH]c(C(=O)NC(CC3CC3)C(=O)O)cc12,4.471402375,4.9625854,True
cyp2c9,2,Cc1ccc(NC(=O)C2CCCN(C(=O)C3(c4cccc(C(F)(F)F)c4)CC3)C2)nc1,5.665634967,5.0025344,True
cyp2c9,2,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4.159997005,4.2854843,True
cyp2c9,2,Cc1ccc(S(=O)(=O)NC(=O)C2CCCN(C(C)C)C2)c(F)c1,2.77796887,4.7047143,True
cyp2c9,2,Cc1ccc2[nH]c(C(=O)N3CCNC(=O)C3c3ccccc3F)cc2c1,4.47853127,4.518328,True
cyp2c9,2,Cc1ccc2ncnc(NC3CCN(C(=O)c4ccco4)CC3)c2c1,4.584957825,4.082275,True
cyp2c9,2,Cc1cccc(C)c1C1CCCN1C(=O)NCc1nccn1CC(C)C,3.820649195,4.753973,True
cyp2c9,2,Cc1ccccc1C1CN(C(=O)C2Cc3c(O)cccc3N2)CCO1,5.203446205,4.3767385,True
cyp2c9,2,Cc1ccn2ncc(C(=O)N[C@H]3C[C@H](c4ccccc4Cl)C3)c2c1,5.509897038,4.8000073,True
cyp2c9,2,Cc1cnc(N2CCN(C(=O)c3cccc4c(=O)c(C)c(-c5ccccc5)oc34)CC2)s1,5.7279869,4.782772,True
cyp2c9,2,Cc1cnn(C2CCN(C(=O)c3cc(-c4ccccc4)no3)C2)c1,4.979475275,5.212127,True
cyp2c9,2,Cc1cnn(CC2CN(C(=O)NC(C)c3ccc(C)c(F)c3)CCO2)c1,4.856377337,4.1301923,True
cyp2c9,2,Cc1csc2nc(CC(=O)NC3CCCc4cnccc43)cn12,4.501823733,4.671095,True
cyp2c9,2,Cc1nc(CC2CCN(C(=O)Cc3ccc(C)c(Cl)c3)CC2)no1,5.313628598,4.499279,True
cyp2c9,2,Cc1nc(NC(=O)C2CN(C)CCO2)sc1Cc1ccc(F)cc1F,4.523741623,4.5430903,True
cyp2c9,2,Cc1nc(NC(CO)c2cccc(C(F)(F)F)c2)c2cn[nH]c2n1,4.814374697,4.122665,True
cyp2c9,2,Cc1nc2c(NC(=O)c3ccc4c(c3)C(C)CO4)cccc2c(=O)n1C1CCC(=O)NC1=O,4.73087448,4.418549,True
cyp2c9,2,Cc1nc2ccc(N3CCC(c4ccncn4)CC3)nn2n1,4.96096473,4.0279603,True
cyp2c9,2,Cc1nccc(CNC(=O)N2CCC(c3nc4ccccc4s3)CC2)n1,4.624846782,4.0497556,True
cyp2c9,2,Cc1nccc(N2CCC(Oc3ccc(C(F)(F)F)cn3)CC2)n1,4.575574227,4.603681,True
cyp2c9,2,Cc1nn(-c2ccc(Cl)cc2Cl)c(C)c1CC(=O)N1CC(CO)c2ccccc21,5.283653068,4.628588,True
cyp2c9,2,Cc1nn(C)c(C)c1CC(C)c1nc(-c2ccc3c(c2)CCO3)no1,5.021794348,4.5469613,True
cyp2c9,2,Cc1nn(C)c2ncc(C(=O)N3CCCC3c3cccc(F)c3)cc12,3.79505246,4.2953897,True
cyp2c9,2,Cc1nnc(N(C)C(=O)c2c(Cl)cccc2OCC2CC2)s1,4.642354235,4.8498325,True
cyp2c9,2,Cc1nnccc1NC(=O)NCCC1OCCc2ccccc21,4.28571125,4.0484614,True
cyp2c9,2,Cc1noc2ncnc(N3CCc4c(cnn4-c4ccccc4)C3)c12,5.67364764,4.380293,True
cyp2c9,2,Cc1onc(-c2cccs2)c1C(=O)Nc1cnn(C(C)C2CC2)c1,4.788199762,4.546062,True
cyp2c9,2,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,4.094839015,4.4816246,True
cyp2c9,2,Cn1c(-c2ccc(-c3ccncc3)cc2F)nc2ncccc21,6.492068782,5.3988924,True
cyp2c9,2,Cn1c(-c2nc(C3(c4ccc(F)cc4)CCC3)no2)cccc1=O,4.867600475,5.115163,True
cyp2c9,2,Cn1cc(C(=O)N2CCCC(c3nc(-c4ccc(F)cc4)no3)C2)c(=O)[nH]c1=O,3.721167112,4.6649365,True
cyp2c9,2,Cn1cc(C(=O)NC(CO)c2ccccc2C(F)(F)F)n(C)c1=O,3.566885088,3.915275,True
cyp2c9,2,Cn1cc(C(=O)NCCc2ccn(-c3ccc(F)cc3)n2)c(C(F)F)n1,4.50841709,4.5698514,True
cyp2c9,2,Cn1cc(C(=O)N[C@H]2c3ccccc3CC[C@H]2O)c2cc(F)ccc21,5.208209313,4.8639555,True
cyp2c9,2,Cn1cc(CN2CCCN(C(=O)Cc3c[nH]c4ccc(Cl)cc34)CC2)cn1,5.099208407,4.463738,True
cyp2c9,2,Cn1ccc(-c2cc(C(=O)N3CCC(c4ccsc4)CC3)no2)n1,5.118007265,4.8213806,True
cyp2c9,2,Cn1ccc(NC(=O)NCc2ccc(-n3ccnc3)c(F)c2)n1,6.211665645,5.660063,True
cyp2c9,2,Cn1cnc2c(NC(Cc3ccccc3)c3cccs3)ncnc21,5.03410339,4.3876543,True
cyp2c9,2,Cn1nc(C(=O)N[C@@H]2C[C@H]2c2cccc(F)c2)cc1C1CC1,4.738844998,5.494769,True
cyp2c9,2,Cn1nc(NC(=O)CNC(=O)c2ccc(Br)cc2)cc1C1CC1,4.422366165,4.9539666,True
cyp2c9,2,Cn1nnn(CC(=O)NCc2ccccc2C(F)(F)F)c1=O,3.319901993,4.2349997,True
cyp2c9,2,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,3.673003337,3.9304159,True
cyp2c9,2,FC(F)(F)c1ccc(CCn2nnnc2N2CCOCC2)cc1,4.204126193,4.6399803,True
cyp2c9,2,FC(F)(F)c1ncccc1-c1nc(-c2ccccn2)no1,4.493756185,4.509247,True
cyp2c9,2,Fc1ccc2c(C3CCN(c4cnc5c(n4)CCCC5)CC3)noc2c1,5.526946955,5.007061,True
cyp2c9,2,Fc1ccccc1-c1ccnc(N2CCN(CCc3cnccn3)CC2)n1,4.759535215,4.3969297,True
cyp2c9,2,N#Cc1cc2ccccc2nc1N[C@@H]1CC(Cn2ccnc2)C[C@H]1O,6.298419715,5.2943244,True
cyp2c9,2,N#Cc1ccc(NC(=O)c2coc(-c3ccccc3)n2)cc1,5.603263942,5.3947477,True
cyp2c9,2,N#Cc1ccc(Oc2cccc(NC(=O)CCCOc3ccc4c(c3)CCC(=O)N4)c2)cc1,5.633674883,5.3067255,True
cyp2c9,2,N#Cc1ccccc1-c1ccc(C(=O)N2CC(CO)C(CCO)C2)cc1,3.991314042,4.7501154,True
cyp2c9,2,N#Cc1ccncc1NCc1nc2c(s1)CC(c1ccccc1)CC2,4.967296763,5.3320646,True
cyp2c9,2,NC(=O)CN1CCc2ccc(NC(=O)c3cnc4ccc(F)cc4c3)cc2C1,4.207233985,4.6155233,True
cyp2c9,2,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc2ccc(Cl)cc2n1,4.55864245,4.706811,True
cyp2c9,2,NC(=O)c1cc(F)ccc1N1CCN(c2ncnc3nc[nH]c23)CC1,4.03577002,4.16927,True
cyp2c9,2,NC(=O)c1ccc(S(=O)(=O)N[C@H]2C[C@H](c3ccccc3F)C2)cc1,5.483737665,4.5460777,True
cyp2c9,2,Nc1ccc(C(=O)Nc2ccc3[nH]c(-c4ccc(F)cc4)nc3c2)cn1,5.519434882,4.9429674,True
cyp2c9,2,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,4.04949926,4.394418,True
cyp2c9,2,O=C(C(O)c1cccc(C(F)(F)F)c1)N1CCc2c(nc[nH]c2=O)C1,3.237929513,3.8143759,True
cyp2c9,2,O=C(C1CCSc2ccccc21)N1CCC(c2ccncn2)CC1,4.967634953,4.83428,True
cyp2c9,2,O=C(C1CCc2nncn2C1)N1CCO[C@@H](c2ccc(Cl)cc2)C1,4.427195357,3.5650668,True
cyp2c9,2,O=C(CN1CCN(c2ccccn2)CC1)Nc1cccc(N2CCCCC2=O)c1,3.694519695,4.2787237,True
cyp2c9,2,O=C(CN1CCOCC1)NC1(Cc2ccc(Cl)cc2)CCOC1,3.599922762,3.226316,True
cyp2c9,2,O=C(COc1ccc2c(c1)CCCC2)NC1CCCCC1,5.288130243,5.046277,True
cyp2c9,2,O=C(Cc1c[nH]c2ccccc12)N1CCc2oc(-c3ccccc3)cc2C1,5.85000174,5.1090384,True
cyp2c9,2,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,5.696329008,5.1603274,True
cyp2c9,2,O=C(Cn1cc(C(=O)N2CCOc3ccccc32)cn1)NC1CCCCC1,4.211255327,4.3355956,True
cyp2c9,2,O=C(Cn1ccc(C(F)(F)F)n1)NS(=O)(=O)c1cccc2cnccc12,4.870802473,4.4652095,True
cyp2c9,2,O=C(NC1CC12CCOCC2)c1ccc(-c2cn[nH]c2)cc1,5.01984021,4.843938,True
cyp2c9,2,O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1cccc2nn[nH]c12,5.235617125,4.6019053,True
cyp2c9,2,O=C(NC1CCN(c2ccccc2)C1)c1cnn(Cc2ccccc2)c1,5.073080528,5.024879,True
cyp2c9,2,O=C(NC1CCOC2(CCCC2)C1)c1csc(Nc2ccccn2)n1,4.70378065,4.280279,True
cyp2c9,2,O=C(NCC1CCN(Cc2cccs2)CC1)c1cc(C2CC2)[nH]n1,2.898512752,5.2439017,True
cyp2c9,2,O=C(NCC1CCN(c2ccc(Cl)cc2)C1)c1cc2c(cn1)OCCO2,5.558461777,5.1109543,True
cyp2c9,2,O=C(NCCN1CCc2sccc2C1)c1cc2ccccc2[nH]1,4.57276891,4.8156533,True
cyp2c9,2,O=C(NCCc1ccn(-c2ccc(F)cc2)n1)c1ccc(NCC2CC2)nc1,5.656788533,4.683071,True
cyp2c9,2,O=C(NCCc1cnn(-c2ccccc2)n1)C1(c2ccc(Cl)cc2)CC1,5.930513282,5.2958126,True
cyp2c9,2,O=C(NCCc1nnc(-c2ccccc2)o1)c1ncncc1Cl,4.159784415,4.9623585,True
cyp2c9,2,O=C(NCc1ccc(-c2ccncc2)cc1)NCc1ccc(-n2cccn2)cc1,4.67125837,5.847694,True
