SMILES,pAC50,source
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,4.3478976657052595,tox21
C#CCSc1nnc(-c2sc(-c3ccccc3)nc2C)n1C,4.692241142242068,veith
C#CC[N+](CC)(CC)CC#Cc1cccc(Cl)c1.[Br-],5.142241126006169,veith
C#CCn1c(S(=O)(=O)Cc2ccc(OC)cc2)nc(-c2ccccc2)c1-c1ccccc1,4.342240150210577,veith
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@]21C,4.301670255124509,ncgc
C#C[C@@]1(O)CC[C@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C,4.101668763344926,ncgc
C#C[C@H](N)CCC(=O)O,4.401667797519954,ncgc
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.1399068169103215,tox21
C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C,4.4969551427270105,ncgc;veith
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,4.0344169708398665,tox21
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,3.9732520511108227,tox21
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.560219537992346,challenge
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.804950686926677,tox21
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,3.7975327020227754,tox21
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,4.667706549296877,pharmabench;tox21
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,4.073252490208837,tox21
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.134416852957513,tox21
C#Cc1ccc(-c2nnc([C@H]3CCO[C@@H]3c3ccccc3)[nH]2)nc1,5.128159079992345,challenge
C(/C=C/C=C/Nc1ccccc1)=Nc1ccccc1.Cl,3.9732520511108227,tox21
C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNC1CCOCC1,5.002688335122413,pharmabench
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,4.884412652001449,tox21
C(=C/c1nnc(-c2cccs2)o1)\c1ccccc1,4.142241126006169,veith
C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,4.696954248963817,ncgc;veith
C(=C\c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,4.796954045378592,ncgc;veith
C(=N/N(c1ccccc1)c1ccccc1)\c1ccc2c(c1)OCO2,4.492240905132714,veith
C(=N/N1CCN(C2c3ccccc3-c3ccccc32)CC1)\c1cccnc1,5.692241142242068,veith
C(=NC1CCCCC1)=NC1CCCCC1,3.9732520511108227,tox21
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,5.334412295551285,tox21
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,4.384416994074168,tox21
C/C(=C\C(=O)c1ccc(Br)cc1)NCc1ccc2c(c1)OCO2,4.592241033466911,veith
C/C(=C\C(=O)c1ccc(Cl)cc1)NCc1ccc2c(c1)OCO2,4.792241107578132,veith
C/C(=C\C(=O)c1ccccc1)Nc1ccc(Br)c(Cl)c1,4.292241779935917,veith
C/C(=C\[C@@H](N)C(=O)O)CP(=O)(O)O,4.9969534480296955,ncgc;veith
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,7.396769078767552,ncgc;veith
C/C(=C\c1ccco1)C1C(C#N)=C(N)Oc2n[nH]c(-c3ccccc3)c21,3.992240583789779,veith
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,4.842240508595863,veith
C/C(=N/Nc1ccc2ccccc2n1)c1ccccc1O,5.596962925619413,ncgc;veith
C/C(=N/O)c1ccc2cc(Br)c3ccccc3c2c1,7.097117973498301,ncgc;veith
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1cccnc1,5.192241409015731,veith
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccncc1,6.242240761051421,veith
C/C(=N\NC(=O)CSCc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,5.742241156276297,veith
C/C(=N\NC(=O)Cc1ccccc1)c1cccs1,4.342240150210577,veith
C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,4.084417373518855,tox21
C/C(=N\O)c1cccc[n+]1Cc1ccccc1,4.901666293693565,ncgc
C/C(=N\OC(=O)c1ccc(F)cc1)c1nccs1,4.3922393223313625,veith
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,4.9969534480296955,ncgc;veith
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,4.9969534480296955,ncgc;veith
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,4.601668415167836,ncgc
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,4.801666983179052,ncgc
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,4.9969534480296955,ncgc;veith
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,4.9969534480296955,ncgc;veith
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,5.001666312269612,ncgc
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,4.9969534480296955,ncgc;veith
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,4.901666293693565,ncgc
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,5.001666312269612,ncgc
C/C(CCc1ccc2c(c1)OCO2)=N\N=C1\NC(=O)CC(C(=O)Nc2ccccc2)S1,4.542240874986129,veith
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,4.301670255124509,ncgc
C/C=C(\C)C(=O)O[C@@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@]1(C)O,3.9016695663778864,ncgc
C/C=C/C=C/CCCCCCCO,3.773251730425014,tox21
C/C=C/c1ccc(O)c(OC)c1,4.023251954306619,tox21
C/C=C1\C[N@@+]2(C)CC[C@@]34C(=C(C=O)[C@H]1C[C@H]32)Nc1ccccc14,4.696954347372703,ncgc;veith
C/C=C\C/C=C/CCCCCCCCOC(C)=O,3.9732520511108227,tox21
C/C=C\C[C@H](C)[C@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.00166905897837,ncgc
C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,4.58809914859363,pharmabench
C1=C(c2c[nH]c3ncccc23)CCN(Cc2cn(Cc3ccccc3)nc2-c2cccnc2)C1,5.3816519349923455,challenge
C1=CC2(CCCN(c3ccc4nccnc4n3)C2)Oc2ccccc21,4.345175721992345,challenge
C1=CC2C3C=CC(C3)C2C1,4.331105911144024,tox21
C1=CCC(c2cc3ccccc3o2)CNC1,4.527234239770213,pharmabench
C1=CCC(c2ccc3ccccc3c2)CNC1,4.599784906918826,pharmabench
C1=Cc2cccc3cccc1c23,3.8879997691377355,tox21
C1=Cc2ccccc2C1,3.9732520511108227,tox21
C1=Cc2ccccc2C1.C=C(C)c1ccccc1.[N-]=[N+]=Nc1ccccc1,4.89695369244143,ncgc;veith
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,5.534418069800762,tox21
C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1,5.7969497127886624,ncgc;veith
C1CCC(N=C(NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1.Cl,5.69694058165962,ncgc;veith
C1CCC(NC2CCCCC2)CC1,5.407897778342277,tox21
C1CCC2=NCCCN2CC1,3.723960820871681,tox21
C1CCCC1,3.982545908610029,tox21
C1CCCNCC1,3.950378455165585,tox21
C1CCN(CN2CCCCC2)CC1,4.573250733112706,tox21
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,4.43441675507263,tox21
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@H]2C1,4.301670255124509,ncgc
C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1,3.6411775920770504,pharmabench
C1CN(SSN2CCOCC2)CCO1,3.9003866151472097,tox21
C1CNCCN1,4.06065158298285,tox21
C1CNCCN1.Cl.Cl,5.266570270005793,tox21
C1COC(NC(C2CC2)C2CC2)=N1,4.6427749994514835,ncgc;tox21;veith
C1CSCCS1,4.026806821561643,tox21
C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1,3.9961175953924952,tox21
C=C(C#N)C(=O)OCC,3.973429440062282,tox21
C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,3.8978471173142264,tox21
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,4.073659626341343,tox21
C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,4.023251954306619,tox21
C=C(C)C(=O)OCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,5.201661177767493,ncgc
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,4.023251954306619,tox21
C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl,4.269018527780718,tox21
C=C(C)C(=O)OCCC[Si](OC)(OC)OC,3.7778779819029085,tox21
C=C(C)C(=O)OCCOCC,4.071130420268283,tox21
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,4.022543240495432,tox21
C=C(C)C(O)/C=C/c1ccc(Br)cc1,5.001666312269612,ncgc
C=C(C)C(O)/C=C/c1cccc(OC)c1,4.601668415167836,ncgc
C=C(C)C(O)C(CC/C=C(\C)C(=O)OCC)OC,5.001666312269612,ncgc
C=C(C)C1CC=C(C)C(OC(C)=O)C1,4.025025750699936,tox21
C=C(C)CNCC,4.030027552444108,tox21
C=C(C)CSc1nnc([C@@H](N)Cc2c[nH]c3ccccc23)o1.Cl,4.492240905132714,veith
C=C(C)Cn1c(-c2cnccn2)nnc1N1CCC(C)(COC)CC1,4.303242914992346,challenge
C=C(C)OC(C)=O,4.259614284102168,tox21
C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C.CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C,4.196955646610027,ncgc;veith
C=C(C)[C@H]1CC=C(C)C(=O)C1,4.015166552491753,tox21
C=C(C)[C@H]1CC=C(C)CC1,3.8478469271311786,tox21
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,3.978115377520676,tox21
C=C(C)c1cccc(C(C)(C)N=C=O)c1,3.9732520511108227,tox21
C=C(C)c1cccc(C(C)(C)NC(=O)N2CCN(C/C=C/c3ccccc3)CC2)c1,4.3922393223313625,veith
C=C(C)c1cccc(C(C)(C)NC(=O)Nc2cc(C)ccc2OC)c1,4.3922393223313625,veith
C=C(C)c1ccccc1,3.722897593540905,tox21
C=C(CC1(C(C)NP(=O)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,3.9016695663778864,ncgc
C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCCC)CC1)c1cccc(OC)c1,3.9016695663778864,ncgc
C=C(F)CN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,4.64117759207705,pharmabench
C=C/C(C)=C/C/C=C(\C)CCC=C(C)C,3.773251730425014,tox21
C=C1C(=O)C=C2CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]12,3.9016695663778864,ncgc
C=C1C(=O)O[C@@H]2[C@@H]1CC/C(C)=C\CC[C@@]1(C)O[C@H]21,3.9016695663778864,ncgc
C=C1C(=O)O[C@H]2C[C@@]3(C)CCCC(=C)[C@@H]3C[C@H]12,4.501669380321306,ncgc
C=C1C(C)(C)[C@@]2(Cl)C(Cl)[C@]1(Cl)C(Cl)(Cl)C2(Cl)Cl,4.08110475088939,tox21
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,3.9782355187580487,tox21
C=C1CCN(C(=O)NCc2ccc(S(=O)(=O)NC3CC3)cc2)CC1,4.428092524992346,challenge
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,5.234419181965621,tox21
C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,3.900029271512456,tox21
C=CC(=O)N1C(=O)c2ccccc2S1(=O)=O,4.701667552503337,ncgc
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,4.406686389992346,challenge
C=CC(=O)NC(C)(C)CC(C)=O,3.9732520511108227,tox21
C=CC(=O)NC(C)(C)CS(=O)(=O)O,3.8325455888037228,tox21
C=CC(=O)NCNC(=O)C=C,4.823254322212624,tox21
C=CC(=O)NCOCCCC,4.009730499429003,tox21
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,4.43441675507263,tox21
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,3.742383106158244,tox21
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,3.7473675575661476,tox21
C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,4.178234844298597,tox21
C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,4.073252490208837,tox21
C=CC(=O)OCCC(=O)O,4.208876648850571,tox21
C=CC(=O)OCCCl,3.813425096331854,tox21
C=CC(=O)OCCOc1ccccc1,3.9732520511108227,tox21
C=CC(C)(C)CC(=O)OC,3.771836389259911,tox21
C=CC(C)(C)c1[nH]c2ccccc2c1C1=C(O)C(=O)C(c2c[nH]c3c(CC=C(C)C)cccc23)=C(O)C1=O,7.697284986554896,ncgc;veith
C=CC(C)(O)CC/C=C(/C)CCC=C(C)C,3.9975328446976874,tox21
C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,3.773251730425014,tox21
C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,3.775381703677658,tox21
C=CC(C)CCCC(C)(C)O,3.998606452447131,tox21
C=CC(Cl)CCl,3.765166196524926,tox21
C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Sn+2]n3c(c(C)c(CCC(=O)O)c3=CC3=NC(=C4)C(C)=C3CCC(=O)O)=CC1=N2,5.396958734553992,ncgc;veith
C=CC1=C(C)C2=NC1=CC1=NC(=CC3=NC(=CC4=NC(=C2)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C)C(C=C)=C1C.[Zn],4.101668763344926,ncgc
C=CCBr,3.948685807235802,tox21
C=CCC(C)(NCc1ccccc1)c1ccco1.Cl,4.892241091189295,veith
C=CCC(NCc1ccco1)c1ccc(OC)cc1,4.792241107578132,veith
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,4.247672417609428,tox21
C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,4.023251954306619,tox21
C=CCC1C=CC(Oc2ccc(OC)cc2)C(COC(=O)c2ccc(Br)cc2)O1,4.701667552503337,ncgc
C=CCCC#N,3.7839900299984413,tox21
C=CCCC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(Cl)cc3)n2)s1,4.242240761051421,veith
C=CCCC/C=C(/C)C(OCc1ccc(OC)cc1)C(CC/C=C(\C)C(N)=O)OC,5.001666312269612,ncgc
C=CCCCCCCCCC(=O)OCC,3.773251730425014,tox21
C=CCN(CC(O)COc1ccccc1C#N)C(C)(C)Cc1cc2ccccc2[nH]1,6.817268851132731,pharmabench
C=CCN(CC=C)C(=S)NC(=O)c1ccc(OC)c(Br)c1,5.642240772861618,veith
C=CCN(CC=C)CC(O)Cn1c2ccccc2c2ccccc21,6.142241126006169,veith
C=CCN1C(=O)C(CC(=O)Nc2ccccc2)SC1=Nc1ccc(S(N)(=O)=O)cc1,4.292241779935917,veith
C=CCN1CCN(c2nc3ccccc3nc2C#N)CC1,5.396958734553992,ncgc;veith
C=CCN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,5.196951293391612,ncgc;veith
C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2/C(=N\N=C2/CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6CC=C)[C@@H]2O8)CC[C@]3(O)[C@@H]1C5,4.096954525750631,ncgc;veith
C=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,4.596954724317373,ncgc;veith
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,5.684413458264227,tox21
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2/C(=N/NC(=O)c2ccccc2)CC[C@@]3(O)[C@H]1C5,4.2969560175302135,ncgc;veith
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@@]3(O)[C@H]1C5,3.8969553287835907,ncgc;veith
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@H]1C5,4.396953559925658,ncgc;veith
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,4.75135792043544,pharmabench;tox21
C=CCN1CCc2c(cc(O)c(O)c2Br)[C@H](c2ccccc2)C1,4.396953559925658,ncgc;veith
C=CCN1CCc2c(cc(O)c(O)c2Cl)[C@H](c2ccccc2)C1,4.096954525750631,ncgc;veith
C=CCN1CCc2cc(O)c(O)cc2[C@H](c2ccccc2)C1,5.396957237873421,ncgc;veith
C=CCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,3.9969548213840747,ncgc;veith
C=CCN1CCc2nc(N)sc2CC1,4.384416994074168,tox21
C=CCN1C[C@@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,3.9969548213840747,ncgc;veith
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,5.584403638366823,tox21
