SMILES,pAC50,source
C/C(=N\NC(=O)Cc1ccc(Cl)cc1)c1ccccn1,4.707421061046215,veith
C/C(=N\NC(=O)Cc1ccccc1)c1cccs1,4.757421643639647,veith
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,4.379834585718382,tox21
C/C(=N\NC(=O)c1[nH]c2c([N+](=O)[O-])cc(C)cc2c1-c1ccccc1)c1cccnc1,5.257419874781714,veith
C/C(=N\NC(=O)c1ccc(Br)cc1)c1ccccc1,5.207420702660929,veith
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1ccc(Br)s1,5.257419874781714,veith
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1cccc(NC(=O)C(C)C)c1,4.807421934008399,veith
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(Br)cc1,5.907421909272092,veith
C/C(=N\NC(=O)c1cccc(Cl)c1)c1cccc(NC(=O)C(C)C)c1,4.657421660028485,veith
C/C(=N\NC(=O)c1cccc(F)c1)c1ccc(Br)s1,5.557421694692421,veith
C/C(=N\NC(=O)c1ccncc1)c1ccc2ccccc2c1O,4.760226932984833,ncgc;veith
C/C(=N\NC(=S)Nc1ccc(F)cc1)C1CC1,5.1074213135017725,veith
C/C(=N\NC(=S)Nc1cccc(C)c1)c1ccccc1,5.407421427436482,veith
C/C(=N\NC(N)=O)c1ccc(Cl)cc1,4.857421136240131,veith
C/C(=N\NC(N)=S)c1ccc[nH]1,4.860324674012716,ncgc;veith
C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1cccc(N)c1,5.257419874781714,veith
C/C(=N\Nc1nc(-c2ccc(C)cc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,4.457421585917263,veith
C/C(=N\Nc1nc(N)cc(Cl)n1)c1cccc([N+](=O)[O-])c1,4.307420859297306,veith
C/C(=N\Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1)c1cccc([N+](=O)[O-])c1,4.807421934008399,veith
C/C(=N\O)c1ccc2[nH]ccc2c1,4.707421061046215,veith
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccc(Cl)cc2)nc1C,5.307420859297304,veith
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccccc2)nc1C,5.057421961466083,veith
C/C(=N\OC(=O)NC1CCCCC1)c1sc(-c2ccccc2)nc1C,4.50742132531197,veith
C/C(=N\OC(=O)c1cccc(C)c1)c1sc(-c2ccccc2)nc1C,4.757421643639647,veith
C/C(=N\OC(=O)c1ccccc1)c1cc(-c2ccc(Cl)cc2)no1,4.907421909272092,veith
C/C(=N\OCc1cccc(Cl)c1Cl)c1ccc(CC#N)s1,4.857421136240131,veith
C/C(=N\n1nnnc1Nc1ccccc1)c1ccc(N)cc1,4.257419874781714,veith
C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(Cl)cc1,4.957420840606687,veith
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1cccc2ccccc12,4.257419874781714,veith
C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)COc1cccc(C)c1,4.207420702660929,veith
C/C(CC(=O)Nc1cc(Cl)ccc1Cl)=N\NC(N)=S,4.257419874781714,veith
C/C(CC(=O)Nc1cccc2c1CCCC2)=N\NC(=O)c1ccccc1N,4.1074213135017725,veith
C/C(CC(=O)Nc1ccccn1)=N\NC(=O)C(=O)Nc1cccc(Cl)c1C,4.757421643639647,veith
C/C(CCc1ccc2c(c1)OCO2)=N\N=C1\NC(=O)CC(C(=O)Nc2ccccc2)S1,4.15742233238627,veith
C/C(Cl)=C/CSc1nnc2n(N)c(=O)c3ccccc3n12,4.307420859297306,veith
C/C(Cl)=C\Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,4.207420702660929,veith
C/C(Cn1nc([N+](=O)[O-])cc1C)=N\NC(=O)c1ccc(O)cc1O,3.957420840606687,veith
C/C(N)=C(/C#N)C(=O)CSc1nnc(COc2cc(C)ccc2C)o1,4.707421061046215,veith
C/C(O)=C(/C#N)C(=O)Nc1cc(Br)ccc1Br,4.8852902056681256,ncgc;veith
C/C(O)=c1/ccc2cccc3nc(C)nc1c23,5.957420840606687,veith
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O.[C-]#N.[Co+3],4.488127936569557,tox21
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,4.1608402699177764,ncgc;veith
C/C=C(C)/C=C/C=C(C)C,4.18232624594719,tox21
C/C=C(\C)C#N,4.225197500843676,tox21
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,4.079834344923565,tox21
C/C=C(\C)C(=O)O[C@@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@]1(C)O,3.760226932984833,ncgc;veith
C/C=C(\C)C=O,4.1016411850849135,tox21
C/C=C/C(=O)CC,4.795312422386377,tox21
C/C=C/C(=O)N(CC)c1ccccc1C,4.4298351216206004,tox21
C/C=C/C(=O)O,4.349693811032362,tox21
C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],4.529834670609993,tox21
C/C=C/C=C/COC(=O)C(C)C,4.379834585718382,tox21
C/C=C/C=O,4.149694136883866,tox21
C/C=C/CC#N,4.369660791727072,tox21
C/C=C/CCCN(Cc1cn[nH]c1)c1cc(C(N)=O)nc(C2CC2)n1,5.938375729999996,challenge
C/C=C/CO,4.229834526255945,tox21
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.763554909593842,tox21
C/C=C/c1ccc(O)c(OC)c1,4.629835514246028,tox21
C/C=C/c1ccc(OC)c(OC)c1,4.57983463919801,tox21
C/C=C/c1ccc(OC)cc1,4.505851757327853,tox21
C/C=C/c1ccc2c(c1)OCO2,4.487740953600373,tox21
C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.330897920777769,tox21
C/C=C\C/C=C/CCCCCCCCOC(C)=O,4.27983424034321,tox21
C/C=C\C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.1608402699177764,ncgc;veith
C1=C(CN2CCOCC2)COc2c1cccc2OC[C@@H]1CNCCO1,4.259982312033928,ncgc;veith
C1=CC2C3C=CC(C3)C2C1,4.387687847452375,tox21
C1=CCC(c2ccccc2)CC1,4.27983424034321,tox21
C1=CCC2CC=CC2C1,4.3305435819994065,tox21
C1=C\CC/C=C\CC/C=C\CC/1,4.204429558542942,tox21
C1=Cc2cccc3cccc1c23,4.458581706838451,tox21
C1=Cc2ccccc2C1,4.283541765822649,tox21
C1CC(COCC2CO2)CCC1COCC1CO1,4.329834682522586,tox21
C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1,4.560153814925997,ncgc;veith
C1CCC(C2CCCCC2)CC1,4.329834682522586,tox21
C1CCC(SSC2CCCCC2)CC1,4.529834670609993,tox21
C1CCC2=NCCCN2CC1,4.1551387305051675,tox21
C1CCC2OC2C1,4.105268449576123,tox21
C1CCCC1,4.339128540021792,tox21
C1CCN(c2nc3nonc3nc2N2CCCC2)C1,4.15742233238627,veith
C1CCNCC1,4.365507989376605,tox21
C1CCc2c(nc3nnnn3c2NC2CCCC2)C1,4.307420859297306,veith
C1CN(SSN2CCOCC2)CCO1,4.231969051057914,tox21
C1CNCCN1,4.317233586818115,tox21
C1COC(NC(C2CC2)C2CC2)=N1,3.7630322223300183,ncgc
C1CS1,4.1186186455087395,tox21
C1C[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1,4.128419020671674,tox21
C1N2CN3CN1CN(C2)C3,4.69099992548962,tox21
C=C(C#N)C(=O)OCC,4.079834344923565,tox21
C=C(C)C(=O)NCCC[N+](C)(C)C.[Cl-],4.329834682522586,tox21
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,5.353250671318395,tox21
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,4.379834585718382,tox21
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,4.4302422001202055,tox21
C=C(C)C(=O)OCC(CC)CCCC,4.129834361836777,tox21
C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,4.129834361836777,tox21
C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,4.379834585718382,tox21
C=C(C)C(=O)OCCCCCC,4.129834361836777,tox21
C=C(C)C(=O)OCCCCCCCC(C)C,4.126655794876893,tox21
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,4.329834682522586,tox21
C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,4.379834585718382,tox21
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,4.4298351216206004,tox21
C=C(C)C(=O)OCCC[Si](OC)(OC)OC,4.204429558542942,tox21
C=C(C)C(=O)OCCN(CC)CC,4.331253640505956,tox21
C=C(C)C(=O)OCCNC(C)(C)C,4.380188765890691,tox21
C=C(C)C(=O)OCCOC(=O)C(=C)C,4.379834585718382,tox21
C=C(C)C(=O)OCCOC(=O)CC(C)=O,4.329834682522586,tox21
C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,4.156140109901444,tox21
C=C(C)C(=O)OCCOCC,4.32771273508546,tox21
C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,4.679835435499419,tox21
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,4.379481029959244,tox21
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,4.329834682522586,tox21
C=C(C)C(=O)OCC[N+](C)(C)C.[Cl-],4.931252111277708,tox21
C=C(C)C(=O)OCc1ccccc1,4.329834682522586,tox21
C=C(C)C(N)=O,4.22595148970896,tox21
C=C(C)C1CC=C(C)C(O)C1,4.32771273508546,tox21
C=C(C)C1CC=C(C)CC1,4.264474211613762,tox21
C=C(C)C1Cc2nc(N)nc(C)c2C1,4.857421136240131,veith
C=C(C)CC(C)(C)C,4.232061832295746,tox21
C=C(C)CCCC(C)CCO,4.079834344923565,tox21
C=C(C)CN(CC#N)CC(=C)C,4.760226932984833,ncgc;veith
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.4298351216206004,tox21
C=C(C)CNCC(=C)C.Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.760226932984833,ncgc;veith
C=C(C)COc1ccc(-c2n[nH]c(C)c2-c2ccc(OC)cc2)c(O)c1,4.207420702660929,veith
C=C(C)CS(=O)(=O)[O-].[Na+],4.379834585718382,tox21
C=C(C)[C@@H]1CC=C(C)C(=O)C1,4.129834361836777,tox21
C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,4.379834585718382,tox21
C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C.CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C,3.7630322223300183,ncgc
C=C(C)[C@H]1CC=C(C)/C(=N/NC(=O)CNc2ccccc2OC)C1,4.15742233238627,veith
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,4.2705493658991145,ncgc;tox21
C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,4.1608402699177764,ncgc;veith
C=C(C)c1cccc(C(C)(C)N=C=O)c1,4.329834682522586,tox21
C=C(C)c1cccc(C(C)(C)NC(=O)Nc2cc(C)ccc2OC)c1,4.307420859297306,veith
C=C(C)c1ccccc1,4.329480122657207,tox21
C=C(CC1(C(C)NP(=O)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,4.1608402699177764,ncgc;veith
C=C(CC1(CNP(=O)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,4.259982312033928,ncgc;veith
C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCCC)CC1)c1cccc(OC)c1,4.259982312033928,ncgc;veith
C=C(Cl)CSC(=S)N(CC)CC,4.841262389234405,tox21
