endpoint,fold,SMILES,observed,predicted,is_challenge
cyp2c9,1,CC(NC(=O)c1ccc(-c2cn[nH]c2)cc1)(C(N)=O)c1ccccc1,5.81104472,4.7131124,True
cyp2c9,1,CC(NC(=O)c1cccc(F)c1CNC(=O)OC(C)(C)C)c1cccc(OC(F)F)c1,5.15538692,5.130743,True
cyp2c9,1,CC(O)(CNC(=O)Nc1cnc2c(c1)COCC2)c1cccc(Cl)c1,4.137838903,4.0290713,True
cyp2c9,1,CC(O)C(=O)O,2.110043877,0.224504,True
cyp2c9,1,CC1(C)C(=O)Nc2cc(C(=O)NC3CCCc4c(O)cccc43)ccc21,4.80196085,4.4069853,True
cyp2c9,1,CC1(C)CC(C)(C(=O)NCc2ccccc2N2CCCC2)CN1,3.665128688,4.0820055,True
cyp2c9,1,CC1(C)CN(S(=O)(=O)CCC2CCCC2)C1c1ccncc1,5.32677768,5.610197,True
cyp2c9,1,CC1(C)CN(c2cc(-c3ccccc3)nc3ncnn23)CC2(CCOC2)O1,4.263361048,4.4033437,True
cyp2c9,1,CC1(c2cccc(-c3noc(-c4cccc5c6c([nH]c45)CCCC6)n3)c2)NC(=O)NC1=O,5.54022385,4.9289136,True
cyp2c9,1,CC1C(=O)N(CCc2cccc(C(F)(F)F)n2)C(=O)N1C1CCC1,3.959468865,4.0478373,True
cyp2c9,1,CC1C(=O)N(Cc2ccc(OC(F)(F)F)cc2)C(=O)N1C1CCC1,4.55549884,4.7214384,True
cyp2c9,1,CC1CCN(Cc2nc3c(cnn3-c3ccccc3)c(=O)[nH]2)CC1CO,4.420736525,4.1988583,True
cyp2c9,1,CC1CCc2ccccc2N1C(=O)COc1ccc2c(c1)NC(=O)CC2,4.393364195,4.2306967,True
cyp2c9,1,CC1COc2ccccc2CN1C(=O)c1ccnc(-n2ccnc2)c1,5.860867745,5.380897,True
cyp2c9,1,CC1OC(=O)NC1C(=O)N(C)CCc1cccc2ccccc12,3.867533475,4.372025,True
cyp2c9,1,CCC1(O)CCC(NC(=O)Nc2ccc(Oc3ccccc3C(N)=O)cc2)CC1,3.6224939,4.1977696,True
cyp2c9,1,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,5.10806239,3.9788263,True
cyp2c9,1,CCCCOc1ccc(OCCCN2CCOCC2)cc1,3.917782455,3.8324194,True
cyp2c9,1,CCCN1CCN(C(=O)CCn2ccnc2)C(C)(C)C1=O,4.583566398,4.1445694,True
cyp2c9,1,CCCOc1cccc(CCNC(=O)C2CC(=O)N(Cc3ccccn3)C2)c1,4.535252425,4.39597,True
cyp2c9,1,CCN(C1(C(=O)O)CC1)S(=O)(=O)c1ccc(-n2ccnn2)cc1,3.81301469,3.9158804,True
cyp2c9,1,CCN(CC)C(=O)COc1cccc(NC(=O)c2cc(OC)c(C)c(OC)c2)c1,4.874973953,4.409578,True
cyp2c9,1,CCN1CC(NC(=O)N2CC(C)(CC(F)(F)F)C2)CC1=O,3.389840803,2.7026472,True
cyp2c9,1,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,2.21271684,3.1176217,True
cyp2c9,1,CCNC(=O)c1ccc(CNC(=O)CN(C(=O)CC2OCCc3ccsc32)C2CC2)cc1,4.507726435,4.3011913,True
cyp2c9,1,CCOC(=O)CCCS(=O)(=O)N1CCC(n2cc(C)cn2)CC1,3.771417367,3.7957456,True
cyp2c9,1,CCO[C@H]1CCN(C(=O)Cc2cc(-c3ccccc3)on2)C1,4.40031735,4.633726,True
cyp2c9,1,CCOc1ccc(CCC2CCN(CCn3cncn3)CC2)cc1,4.549163078,4.5124655,True
cyp2c9,1,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5.753006065,4.8555536,True
cyp2c9,1,CC[C@@H]1C(=O)NCCCN1Cc1nc(-c2cccc(Cl)c2)no1,4.512599342,4.1883936,True
cyp2c9,1,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,4.69347433,3.8824835,True
cyp2c9,1,CCc1c[nH]c(=O)c(C(=O)NCCc2nc(-c3ccccc3)oc2C)c1,5.444827798,5.035527,True
cyp2c9,1,CCc1c[nH]c2ncnc(NCCC3C(=O)NN=C3C)c12,3.714084918,3.5682511,True
cyp2c9,1,CCc1ccc(N2CC(C(=O)NCc3cccnc3-n3ccnc3)CC2=O)cc1,5.010029225,5.0490923,True
cyp2c9,1,CCc1ccc(S(=O)(=O)N2CCN(c3cnccn3)CC2)s1,5.565423,4.664477,True
cyp2c9,1,CCc1ccc2c(c1)CCN2C(=O)NCc1n[nH]c(C(C)(C)C)n1,5.04378537,4.4817343,True
cyp2c9,1,CCc1nc(C)c(C(=O)N2CCC(C(F)(F)F)C3(CCOCC3)C2)o1,4.12075959,3.364436,True
cyp2c9,1,CCc1nc(CS(=O)(=O)CC(=O)Nc2ccc3c(c2)CCC3)cs1,4.672109782,4.731077,True
cyp2c9,1,CCc1nc2c(C(=O)N3CCCCC3c3cncn3C)ccnc2[nH]1,3.96776234,4.6524315,True
cyp2c9,1,CCc1ncnc(N2CCN(C(=O)NC3CCCCC3)CC2)c1F,4.386116125,4.381167,True
cyp2c9,1,CCc1nn(Cc2coc(-c3cccc(OC)c3)n2)c(=O)c(C#N)c1CC,4.974725937,5.045773,True
cyp2c9,1,CCn1cc(NC(=O)NCCNc2ccccc2)c(C(N)=O)n1,4.215352828,4.374063,True
cyp2c9,1,CCn1cccc(NC(=O)CC2CC(=O)Nc3ccccc32)c1=O,3.563222173,3.2297337,True
cyp2c9,1,CCn1nncc1CNC(=O)N1CCC(c2cncn2C)CC1,4.368059097,4.625924,True
cyp2c9,1,CCn1nnnc1-c1cccc(NC(=O)C2CCCc3[nH]ncc32)c1,4.718979825,4.5062337,True
cyp2c9,1,CN(C)CCC=C1c2ccccc2COc2ccccc21,3.735123157,4.161208,True
cyp2c9,1,CN(C)CCn1c(=O)oc2ccc(NC(=O)C3Cc4ccccc4O3)cc21,4.594852832,4.5508995,True
cyp2c9,1,CN(C)CCn1c(=O)oc2ccc(NCc3cc(O)c4ccsc4c3)cc21,5.389580785,4.669829,True
cyp2c9,1,CN(C)c1ccc(C(=O)N2CCN(C(=O)c3ccc(O)cc3)CC2)cc1,4.44681635,4.2146463,True
cyp2c9,1,CN(Cc1ccon1)C(=O)C1CCC(NC(=O)CC2CCCCC2)CC1,4.147305688,4.314899,True
cyp2c9,1,CN(c1cccnc1)S(=O)(=O)c1ccc2c(c1)CC(C)(C)O2,4.811714238,5.1619697,True
cyp2c9,1,CN1CCCCC(N(C)C(=O)Cc2ccc3c(c2)OCO3)C1=O,3.495170632,3.942596,True
cyp2c9,1,CN1CCN(S(=O)(=O)c2cc3ccccc3o2)C(c2ccccc2)C1,5.055347473,4.636194,True
cyp2c9,1,CN1CCc2ccc(NC(=O)c3ccc(-n4cnnn4)cc3)cc21,4.36082188,4.9145207,True
cyp2c9,1,CNC(=O)CN1CCC(NC(=O)c2ccc(Oc3cccc(F)c3)cn2)CC1,3.884817165,3.4522285,True
cyp2c9,1,CNC(=O)c1ccc(OC)c(NC(=O)C2Cc3cc(Cl)ccc3O2)c1,5.02258072,4.787836,True
cyp2c9,1,CNC(=O)c1cccc(NC(=O)N2CCC(Oc3cccc(F)c3)C2)c1,4.476941662,5.02811,True
cyp2c9,1,COC(=O)C1CCn2c(Cc3cn4ccsc4n3)nnc2C1,2.185295185,4.184697,True
cyp2c9,1,COC(=O)c1c(COc2ccc(C3CC3)cc2Cl)nn2c1CCCC2,5.586979483,5.206597,True
cyp2c9,1,COC(=O)c1ccc(C(=O)N[C@H]2CC[C@H]2c2ccccc2)n1C,4.98591391,5.0345664,True
cyp2c9,1,COC(=O)c1csc(S(=O)(=O)N(C)Cc2ccccc2)c1,5.401598977,5.0072336,True
cyp2c9,1,COC(C)c1noc(CN2CCC(COc3ccccc3)CC2)n1,4.273051912,4.2039256,True
cyp2c9,1,COC1(c2noc(CCc3ccccc3C)n2)CCOCC1,4.190566768,4.9313736,True
cyp2c9,1,COC1CCN(C(=O)NCCOc2ccc(C(C)(C)C)cc2)C(C)C1,4.746364475,4.8021054,True
cyp2c9,1,COCC1CN(C(=O)C(C)(O)CCc2ccccc2)CC(C)(C)O1,3.587227655,4.207514,True
cyp2c9,1,COCC1COCCN1C(=O)c1cccc(Oc2nccs2)c1,3.811110198,4.5288944,True
cyp2c9,1,COCCNCC(=O)Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1,4.974282858,4.7196317,True
cyp2c9,1,COCCOc1ncccc1NC(=O)N1CCOCC(C2CCC2)C1,3.957722187,4.4275413,True
cyp2c9,1,COCc1cc(NC(=O)N2CCC(Cc3ccccc3)C2)ncn1,4.363102817,5.041445,True
cyp2c9,1,COCc1cnc(OC)c(C(=O)N[C@@H]2CC(Cn3cc(Cl)cn3)C[C@H]2O)c1,4.027627188,4.567613,True
cyp2c9,1,COCc1nc(C(=O)N2CCN(C(=O)c3ccc(C)c(F)c3)CC2)cs1,4.241167078,4.401756,True
cyp2c9,1,COc1cc(C(=O)Nc2cc(Cl)cc(C(=O)O)c2)cc(OC)c1C,4.686238868,3.732142,True
cyp2c9,1,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,4.573013837,5.1024976,True
cyp2c9,1,COc1cc(Cl)ccc1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,5.293121875,5.659437,True
cyp2c9,1,COc1cc(F)c(C(C)NC(=O)c2ccccc2OC(F)(F)F)cc1OC,4.766145335,5.2916417,True
cyp2c9,1,COc1cc(NC2CCN(c3cc(O)ncn3)CC2)cc(OC)c1,3.902483403,4.622515,True
cyp2c9,1,COc1ccc(-c2n[nH]cc2C(=O)NCCNC(=O)c2ccc(F)cc2)cc1,4.573711272,4.9956765,True
cyp2c9,1,COc1ccc(C(=O)N2CCN(c3cc(C)ccn3)CC2)nn1,3.215336372,4.456773,True
cyp2c9,1,COc1ccc(C(=O)NC(CNS(=O)(=O)c2cnn(C)c2)c2ccccc2)cc1Cl,4.756405192,4.9383373,True
cyp2c9,1,COc1ccc(CN(C)C(=O)N[C@@H]2C[C@H]2c2ccc(F)cc2)cc1OC,4.86659431,4.6710825,True
cyp2c9,1,COc1ccc(Cl)cc1C(=O)N1CCC(Oc2cccc(F)c2)CC1,5.815088023,5.6542983,True
cyp2c9,1,COc1ccc(Cl)cc1C(O)CNC(=O)c1cccc2c1OCC2,5.473566873,4.7141657,True
cyp2c9,1,COc1cccc(-c2cc(CNC(=O)[C@H]3OC[C@H]4CCC[C@H]43)on2)c1,4.954166042,4.98051,True
cyp2c9,1,COc1cccc(C(O)CNC(=O)c2ccc(N3CCCCCC3)nc2)c1,4.789169343,4.929538,True
cyp2c9,1,COc1cccc(CNC(=O)Cn2cc(-c3ccc(CO)cc3)nn2)c1,5.517536215,4.7966895,True
cyp2c9,1,COc1ccccc1-c1ccc(C(=O)N2CCCNC(=O)[C@@H]2C)s1,4.827437525,4.0001,True
cyp2c9,1,COc1ccccc1-c1cn(C(C)c2cnc(C)cn2)nn1,4.511105465,4.2827063,True
cyp2c9,1,COc1ccccc1-c1cn(Cc2nc3c(o2)CCCC3)nn1,4.93290791,4.701816,True
cyp2c9,1,COc1ccccc1-c1n[nH]c(NC(=O)c2cc(-c3cnn(C)c3)ccc2F)c1C,4.989477733,5.0152297,True
cyp2c9,1,COc1ccccc1-c1nn(C)cc1C(=O)N[C@@H](C)c1ccc(-n2cccn2)c(F)c1,4.637383277,4.8599534,True
cyp2c9,1,COc1ccccc1C(C)CC(=O)N1CCCC(c2ncc[nH]2)C1,3.890240293,4.2642555,True
cyp2c9,1,COc1ccccc1CC(=O)Nc1ccc2c(c1)CCCC(=O)N2,4.439156595,3.327721,True
cyp2c9,1,COc1ccccc1CC1CCCN1C(=O)CCn1nnc2ccccc2c1=O,4.856040695,4.5488358,True
cyp2c9,1,COc1ccccc1N1CCC(NC(=O)NCc2ccc(C(N)=O)cc2)C1=O,4.524396023,3.775301,True
cyp2c9,1,COc1ccccc1OCC(=O)N1CCC(NC(=O)c2cc(C)oc2C)CC1,4.298153518,4.6034307,True
cyp2c9,1,COc1ccccc1[C@H](O)CNC(=O)c1cc(C)nc(C)c1,3.876411357,4.2466373,True
cyp2c9,1,COc1ccnc(N2CCN(CC(=O)N3CCN(c4cnccn4)CC3)CC2)c1,3.698235332,3.833313,True
cyp2c9,1,CS(=O)(=O)Nc1ccc(-c2csc(Nc3ccc(Cn4cncn4)cc3)n2)cc1,5.82478148,5.058151,True
cyp2c9,1,CS(=O)(=O)c1cc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)ccc1F,5.497380995,5.325906,True
cyp2c9,1,CS(=O)(=O)c1cccnc1C(=O)N1CCC(c2ccsc2)CC1,3.98661406,4.7841163,True
cyp2c9,1,C[C@H]1CN(C2CCOCC2)CCN1C(=O)c1cc(-c2cccs2)on1,4.553783193,4.546118,True
cyp2c9,1,C[C@H]1CNC[C@@H](C(=O)NCCc2c[nH]c3c(Cl)cccc23)O1,4.45650581,4.3860397,True
cyp2c9,1,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,4.027852167,5.039835,True
cyp2c9,1,Cc1[nH]c2ccccc2c1C(=O)Nc1cc(C(F)(F)F)c2cn[nH]c2c1,6.027333925,5.3331184,True
cyp2c9,1,Cc1[nH]c2ccccc2c1CC(=O)N1CCC(Nc2cccnn2)CC1,4.442178795,4.7454743,True
cyp2c9,1,Cc1c(C(=O)NCc2ccc3[nH]c(=O)[nH]c3c2)nnn1-c1ccccc1Cl,4.589387173,4.6040506,True
cyp2c9,1,Cc1c(C(=O)NCc2cccc3c2OCC3)nnn1-c1ccn(C)n1,4.57588223,4.459809,True
cyp2c9,1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,5.443798252,5.46913,True
cyp2c9,1,Cc1c(CNC(=O)c2cccc(-n3cnnn3)c2)oc2ccc(F)cc12,5.55875766,5.359113,True
cyp2c9,1,Cc1c(CNS(=O)(=O)Cc2ccc(Br)c(F)c2)noc1-c1ccccc1,6.098826235,5.6879573,True
cyp2c9,1,Cc1c(Cl)cccc1N1CCN(C(=O)c2c[nH]c(=O)n2C)CC1,3.995847987,4.432851,True
cyp2c9,1,Cc1c(F)ccc2c1N(C(=O)c1cc(=O)[nH]c3cc(F)ccc13)CCC2,5.123690275,4.880106,True
cyp2c9,1,Cc1c(NC(=O)C2CC(=O)Nc3cc(F)ccc32)sc2c1CCCC2,4.891483887,3.8684394,True
cyp2c9,1,Cc1cc(C(=O)NC(CO)c2ccccc2C(F)(F)F)oc1C,4.476746913,4.5582156,True
cyp2c9,1,Cc1cc(C(=O)NC2CCN(c3ncccc3F)CC2)c(C)o1,4.516829483,4.829114,True
cyp2c9,1,Cc1cc(C(F)(F)F)nc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1,6.264391032,4.259739,True
cyp2c9,1,Cc1cc(CCC(=O)N2CCc3c(cnn3-c3ccccc3)C2)no1,4.23607044,4.8903522,True
cyp2c9,1,Cc1cc(CNC(=O)N[C@@H]2CCc3cc(F)ccc32)no1,3.654502347,4.8368864,True
cyp2c9,1,Cc1cc(CNc2ccc(Cl)c(C#N)n2)nc(N2CCCC2)n1,5.487727403,4.5081205,True
cyp2c9,1,Cc1cc(F)c(S(=O)(=O)Nc2cnn(C3CCCC3)c2C)cc1F,5.451195148,4.962595,True
cyp2c9,1,Cc1cc(F)ccc1[C@H](C)n1cc(C2COCCN2)nn1,4.00140069,3.924306,True
cyp2c9,1,Cc1cc(NC(=O)N2CCCC2(CO)CC(C)C)ccn1,3.816464,4.3362355,True
cyp2c9,1,Cc1cc2cc[nH]c2cc1NC(=O)c1coc(C2CCOCC2)n1,4.153299353,4.5871572,True
cyp2c9,1,Cc1ccc(-c2cncc(F)c2)cc1NC(=O)c1ccc2[nH]c(=O)oc2c1,4.036613815,5.191771,True
cyp2c9,1,Cc1ccc(-c2nc(C(C)Oc3ccc(Br)cc3Cl)no2)cn1,4.626792757,5.0313997,True
cyp2c9,1,Cc1ccc(C(=O)N(C)C(C)c2cccc(-c3nn[nH]n3)c2)n1C,5.835539912,4.5096474,True
cyp2c9,1,Cc1ccc(C(=O)Nc2nnc(C34CC5CC(CC(C5)C3)C4)s2)nn1,4.14926292,4.339355,True
cyp2c9,1,Cc1ccc(C(C)NC(=O)N2CCCC(CC(N)=O)C2)cc1F,3.791073985,3.8832722,True
cyp2c9,1,Cc1ccc(F)c2[nH]c(C(=O)Nc3cccc(C4(C)NC(=O)NC4=O)c3)cc12,5.499014413,4.8342714,True
cyp2c9,1,Cc1ccc(S(=O)(=O)N2CCCC(CCO)CC2)c(F)c1,4.796889147,4.4752684,True
cyp2c9,1,Cc1ccc2c(CCC(=O)Nc3cccc(C(=O)Nc4ccncc4)c3)c[nH]c2c1,7.47301149,6.691344,True
cyp2c9,1,Cc1ccc2c(c1)CN(C(=O)Nc1cc(C)n(C(C)C)n1)CCO2,4.119751338,4.4028096,True
cyp2c9,1,Cc1ccc2oc(CN(Cc3ccco3)C(=O)Nc3ccc4c(c3)C(=O)N(C)CC4)cc2c1,5.524754178,4.6058474,True
cyp2c9,1,Cc1cccc(-c2cncc(C(=O)NCc3cnnn3C)c2)c1,4.567392068,4.8043513,True
cyp2c9,1,Cc1cccc(C)c1CN(C)C(=O)NCc1ncnn1-c1ccccc1,4.344612705,4.466268,True
cyp2c9,1,Cc1cccc(CC2(O)CCN(C(=O)c3c(C)[nH]c4ccccc34)CC2)c1,5.616664545,5.15152,True
cyp2c9,1,Cc1cccc(CC2(O)CCN(C(=O)c3cn4ccccc4n3)CC2)c1,3.979203852,4.962478,True
cyp2c9,1,Cc1cccc(NC(=O)N2CCN(C(=O)c3cnc4snc(C)c4c3)CC2)c1,4.345180737,4.647588,True
cyp2c9,1,Cc1cccc2c1N(C(=O)CCc1nc(C3CCCC3)no1)CCC2,4.766018687,5.1830654,True
cyp2c9,1,Cc1cccc2c1N(C1CC1)CCN2C(=O)Cc1nc2ncccn2n1,4.002201203,4.906833,True
cyp2c9,1,Cc1cccc2oc(C(=O)NCc3ccn(C4CCCC4)n3)cc12,5.07718481,5.1402607,True
cyp2c9,1,Cc1cccnc1C(NC(=O)c1csc2cncn12)C(C)(C)C,5.90815395,5.050982,True
cyp2c9,1,Cc1ccn2ncc(C(=O)NC3CCc4ccccc4OC3)c2n1,4.965429043,4.392808,True
cyp2c9,1,Cc1ccnc(NCc2ccc(N3CCOC(C)C3)nc2)c1,3.953398422,4.9798927,True
cyp2c9,1,Cc1cn(-c2ccc(F)cc2)nc1C(=O)Nc1ccc2[nH]nc(C(N)=O)c2c1,4.98122716,4.7256503,True
cyp2c9,1,Cc1cnn(CCC(=O)N2CCCN(C(=O)c3ccc(Cl)cc3)CC2)c1,3.988112035,4.576756,True
cyp2c9,1,Cc1csc(-c2ccc(NC(=O)c3cc(S(C)(=O)=O)ccc3C)cc2)n1,5.143536818,5.047309,True
cyp2c9,1,Cc1n[nH]c(C)c1C(C)C(=O)N1CCN(c2ccccn2)CC1,2.646331262,4.3329763,True
cyp2c9,1,Cc1nc(C2CC2)oc1C(=O)N[C@H]1CCC[C@H]1Oc1cn[nH]c1,4.10128342,4.2294893,True
cyp2c9,1,Cc1nc2ccc(NC(=O)N3CC4(CCCC4)c4ccccc43)cn2n1,4.885038618,4.743675,True
cyp2c9,1,Cc1nc2ccccc2c(C)c1CC(=O)N1CCCC(Cc2nccn2C)C1,4.593093462,4.222321,True
cyp2c9,1,Cc1nccc(C(=O)N2CC3(CC(NC(=O)CC4C=CCC4)c4nccn43)C2)n1,3.773184115,4.3879886,True
cyp2c9,1,Cc1nn(C(C)(C)C)cc1C(=O)NC(C)c1cccc(N2CCCC2)c1,4.603520292,5.0031734,True
cyp2c9,1,Cc1nn(Cc2ccccc2Cl)c(C)c1C(=O)Nc1cccc(-c2noc(=O)[nH]2)c1,4.709497835,4.8096585,True
cyp2c9,1,Cc1oc(-c2ccccc2)nc1CC(=O)NS(=O)(=O)C1CCCOC1,3.292325943,4.0067196,True
cyp2c9,1,Cc1oc(-c2cnn(C)c2)nc1C(=O)NC1(C)CC=CCC1,4.13930824,4.494619,True
cyp2c9,1,Cc1sc(NC(=O)c2ccc(CN3CCCCC3=O)cc2)c(C(N)=O)c1C,5.305736432,4.6001387,True
cyp2c9,1,Cn1c(=O)oc2c(C(=O)N[C@H]3c4ccccc4CC[C@H]3O)cccc21,4.201528598,4.4708343,True
cyp2c9,1,Cn1cc(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)c(-c2coc3ccccc23)n1,5.173976338,5.005314,True
cyp2c9,1,Cn1cc(C(NC(=O)c2cccc3c2OCC3)C(C)(C)C)cn1,4.609218515,4.6126285,True
cyp2c9,1,Cn1cc(NC(=O)c2ccc(C(=O)O)nc2)c(-c2ccccn2)n1,3.887100278,3.7738311,True
cyp2c9,1,Cn1ccnc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1=O,5.363691945,3.7789292,True
cyp2c9,1,Cn1cnc(-c2cccc(NC(=O)c3cccc(OCC(F)F)n3)c2)n1,4.599812188,4.759946,True
cyp2c9,1,Cn1nc(C2CC2)cc1C(=O)N1CCC(O)(c2nc(C3CC3)no2)C1,4.669884363,4.3442073,True
cyp2c9,1,Cn1nc(C2CCCCC2)cc1NC(=O)c1cccnc1O,4.33119492,4.816711,True
cyp2c9,1,Cn1ncc(C(=O)NCC2CCC3(CC(C(=O)OC(C)(C)C)C3)O2)c1Cc1ccccc1,4.973133423,4.484853,True
cyp2c9,1,Cn1nccc1-c1cn(CC(=O)Nc2ccc3c(c2)CCC3)nn1,4.747628945,4.7718544,True
cyp2c9,1,Cn1nccc1C1CCN(C(=O)c2c[nH]c3cc(F)ccc23)CC1,5.187326452,5.1996856,True
cyp2c9,1,Cn1nccc1CNC(=O)C1CCCN1C(=O)Cc1ccc2ccccc2c1,3.889560353,4.078388,True
cyp2c9,1,FC(F)(F)c1cccc(NC[C@H]2CC[C@@H](c3ncn[nH]3)O2)n1,4.330760547,4.4803596,True
cyp2c9,1,N#Cc1ccc(F)c(NC(=O)C2CC(=O)N(c3ccccc3)C2)c1,4.75091876,4.3138013,True
cyp2c9,1,NC(=O)C1(c2ccccc2)CCN(Cc2coc(-c3ccc(Cl)cc3)n2)C1,4.761029035,4.64653,True
cyp2c9,1,NC(=O)C1CCC(CNC(=O)N2CCC(c3nc4ccccc4s3)CC2)O1,3.993219433,4.0020146,True
cyp2c9,1,NC(=O)COc1cccc(NC(=O)C2CCCN2C(=O)Cc2ccccc2)c1,5.048398095,3.6064315,True
cyp2c9,1,NC(=O)[C@H]1CN(C(=O)N2CCc3ccccc32)C[C@@H]1C(F)(F)F,4.116565827,3.2980304,True
cyp2c9,1,NC(=O)c1cc(NC(=O)c2c[nH]nc2-c2ccc(Cl)cc2)ccc1Cl,4.689225493,4.8412127,True
